Channel			  :,CH2
1372,4720.00
1373,4800.00
1374,4800.00
1375,4800.00
1376,4800.00
1377,4720.00
1378,4800.00
1379,4800.00
1380,4800.00
1381,240.00
1382,-80.00
1383,80.00
1384,0.00
1385,0.00
1386,160.00
1387,0.00
1388,0.00
1389,80.00
1390,80.00
1391,0.00
1392,160.00
1393,3440.00
1394,4800.00
1395,4800.00
1396,4880.00
1397,4880.00
1398,4880.00
1399,4800.00
1400,4880.00
1401,4800.00
1402,4800.00
1403,4800.00
1404,4800.00
1405,4800.00
1406,4720.00
1407,4800.00
1408,4720.00
1409,4800.00
1410,4880.00
1411,4880.00
1412,4880.00
1413,4880.00
1414,4800.00
1415,4800.00
1416,4800.00
1417,4800.00
1418,4800.00
1419,4800.00
1420,4880.00
1421,4800.00
1422,4800.00
1423,4800.00
1424,4720.00
1425,4720.00
1426,4800.00
1427,4800.00
1428,4800.00
1429,4800.00
1430,4800.00
1431,4800.00
1432,4800.00
1433,4880.00
1434,4800.00
1435,4720.00
1436,4800.00
1437,4800.00
1438,4720.00
1439,0.00
1440,0.00
1441,0.00
1442,80.00
1443,0.00
1444,160.00
1445,80.00
1446,0.00
1447,80.00
1448,0.00
1449,80.00
1450,80.00
1451,4800.00
1452,4880.00
1453,4880.00
1454,4960.00
1455,4800.00
1456,4880.00
1457,4880.00
1458,4880.00
1459,4880.00
1460,4800.00
1461,4720.00
1462,4800.00
1463,4720.00
1464,4880.00
1465,4880.00
1466,4800.00
1467,4800.00
1468,4880.00
1469,3840.00
1470,80.00
1471,0.00
1472,0.00
1473,80.00
1474,0.00
1475,0.00
1476,0.00
1477,160.00
1478,0.00
1479,0.00
1480,80.00
1481,2160.00
1482,4800.00
1483,4880.00
1484,4800.00
1485,4880.00
1486,4880.00
1487,4800.00
1488,4800.00
1489,4800.00
1490,4800.00
1491,4800.00
1492,4800.00
1493,4800.00
1494,4800.00
1495,4800.00
1496,4800.00
1497,4800.00
1498,4720.00
1499,4800.00
1500,4800.00
1501,4800.00
1502,4880.00
1503,4800.00
1504,4800.00
1505,4880.00
1506,4800.00
1507,4800.00
1508,4800.00
1509,4800.00
1510,4880.00
1511,4880.00
1512,4880.00
1513,4800.00
1514,4720.00
1515,4880.00
1516,4880.00
1517,4800.00
1518,4720.00
1519,4800.00
1520,4800.00
1521,4800.00
1522,4880.00
1523,4800.00
1524,4720.00
1525,4880.00
1526,4800.00
1527,4800.00
1528,4800.00
1529,4800.00
1530,4800.00
1531,4720.00
1532,4800.00
1533,4800.00
1534,4800.00
1535,4720.00
1536,4800.00
1537,4800.00
1538,4800.00
1539,4800.00
1540,4720.00
1541,4720.00
1542,4720.00
1543,4800.00
1544,4720.00
1545,4800.00
1546,4800.00
1547,4800.00
1548,4720.00
1549,4800.00
1550,4720.00
1551,4800.00
1552,4800.00
1553,4720.00
1554,4880.00
1555,4880.00
1556,4800.00
1557,4800.00
1558,4720.00
1559,4720.00
1560,4800.00
1561,4720.00
1562,4800.00
1563,4720.00
1564,4800.00
1565,4880.00
1566,4800.00
1567,4880.00
1568,4880.00
1569,4880.00
1570,4880.00
1571,4800.00
1572,4800.00
1573,4720.00
1574,4800.00
1575,4720.00
1576,4800.00
1577,4800.00
1578,4800.00
1579,4800.00
1580,4800.00
1581,4800.00
1582,4800.00
1583,4800.00
1584,4720.00
1585,4800.00
1586,4720.00
1587,4800.00
1588,4880.00
1589,4720.00
1590,4720.00
1591,4720.00
1592,4800.00
1593,4720.00
1594,4800.00
1595,4800.00
1596,4800.00
1597,4800.00
1598,4800.00
1599,4800.00
1600,4800.00
1601,4800.00
1602,4800.00
1603,4800.00
1604,4720.00
1605,4800.00
1606,4720.00
1607,4800.00
1608,4720.00
1609,4800.00
1610,4800.00
1611,4720.00
1612,4880.00
1613,4800.00
1614,4800.00
1615,4800.00
1616,4720.00
1617,4720.00
1618,4800.00
1619,4880.00
1620,4800.00
1621,4800.00
1622,4800.00
1623,4800.00
1624,4800.00
1625,4880.00
1626,4880.00
1627,4720.00
1628,4800.00
1629,4800.00
1630,4800.00
1631,4720.00
1632,4880.00
1633,4880.00
1634,4800.00
1635,4800.00
1636,4800.00
1637,4720.00
1638,4800.00
1639,4800.00
1640,4800.00
1641,4800.00
1642,4800.00
1643,4800.00
1644,4800.00
1645,4800.00
1646,4800.00
1647,4800.00
1648,4800.00
1649,4800.00
1650,4800.00
1651,4880.00
1652,4800.00
1653,4880.00
1654,4720.00
1655,4800.00
1656,4720.00
1657,4720.00
1658,4800.00
1659,4720.00
1660,4800.00
1661,4880.00
1662,4880.00
1663,4880.00
1664,4800.00
1665,4800.00
1666,4800.00
1667,4800.00
1668,4800.00
1669,4720.00
1670,4800.00
1671,4880.00
1672,4800.00
1673,80.00
1674,0.00
1675,80.00
1676,160.00
1677,240.00
1678,80.00
1679,80.00
1680,0.00
1681,0.00
1682,0.00
1683,0.00
1684,240.00
1685,4720.00
1686,4800.00
1687,4880.00
1688,4800.00
1689,4800.00
1690,4800.00
1691,4800.00
1692,4880.00
1693,4800.00
1694,4880.00
1695,4880.00
1696,4720.00
1697,4800.00
1698,4800.00
1699,4720.00
1700,4800.00
1701,4800.00
1702,4880.00
1703,4800.00
1704,4800.00
1705,4800.00
1706,4720.00
1707,4880.00
1708,4800.00
1709,4880.00
1710,4800.00
1711,4800.00
1712,4800.00
1713,4800.00
1714,4880.00
1715,4720.00
1716,4800.00
1717,4800.00
1718,4720.00
1719,4800.00
1720,4800.00
1721,4800.00
1722,4800.00
1723,4800.00
1724,4720.00
1725,4720.00
1726,4880.00
1727,4800.00
1728,4800.00
1729,4800.00
1730,4800.00
1731,4800.00
1732,4880.00
1733,4880.00
1734,4800.00
1735,4800.00
1736,4800.00
1737,4800.00
1738,4640.00
1739,4720.00
1740,4800.00
1741,4800.00
1742,4800.00
1743,4800.00
1744,4800.00
1745,4880.00
1746,4800.00
1747,4800.00
1748,4800.00
1749,4800.00
1750,4800.00
1751,4800.00
1752,4800.00
1753,4880.00
1754,4720.00
1755,4720.00
1756,4800.00
1757,4800.00
1758,4800.00
1759,4800.00
1760,4800.00
1761,4800.00
1762,4720.00
1763,4880.00
1764,4640.00
1765,4800.00
1766,4880.00
1767,4720.00
1768,4800.00
1769,4720.00
1770,4720.00
1771,4800.00
1772,4800.00
1773,4800.00
1774,-640.00
1775,80.00
1776,0.00
1777,160.00
1778,80.00
1779,80.00
1780,0.00
1781,160.00
1782,80.00
1783,80.00
1784,160.00
1785,240.00
1786,3840.00
1787,4880.00
1788,4800.00
1789,4800.00
1790,4800.00
1791,4800.00
1792,4800.00
1793,4720.00
1794,4880.00
1795,4800.00
1796,4880.00
1797,4800.00
1798,4800.00
1799,4720.00
1800,4720.00
1801,4880.00
1802,4800.00
1803,4800.00
1804,4800.00
1805,4640.00
1806,4800.00
1807,4800.00
1808,4880.00
1809,4800.00
1810,4720.00
1811,4800.00
1812,4800.00
1813,4720.00
1814,4800.00
1815,4720.00
1816,4800.00
1817,4720.00
1818,4800.00
1819,4720.00
1820,4880.00
1821,4880.00
1822,4800.00
1823,4880.00
1824,4800.00
1825,4720.00
1826,4800.00
1827,4800.00
1828,4880.00
1829,4800.00
1830,4800.00
1831,4800.00
1832,4880.00
1833,4880.00
1834,4720.00
1835,4800.00
1836,4800.00
1837,4880.00
1838,4800.00
1839,4880.00
1840,4880.00
1841,4800.00
1842,4880.00
1843,4800.00
1844,4800.00
1845,4880.00
1846,4720.00
1847,4880.00
1848,4800.00
1849,4800.00
1850,4800.00
1851,4800.00
1852,4800.00
1853,4720.00
1854,4800.00
1855,4800.00
1856,4800.00
1857,4720.00
1858,4800.00
1859,4800.00
1860,4800.00
1861,4800.00
1862,4800.00
1863,4800.00
1864,4800.00
1865,4800.00
1866,4720.00
1867,4800.00
1868,4800.00
1869,4800.00
1870,4800.00
1871,4800.00
1872,4800.00
1873,4800.00
1874,4800.00
1875,4880.00
1876,4800.00
1877,4720.00
1878,4800.00
1879,4800.00
