Channel			  :,CH2
Frequency			  :,F=411.7kHz
Period 			  :,T=  ?
PK-PK				  :,Vpp=5.680V
Average			  :,V=3.514V
Vertical pos		  :,-4000.00mV
Probe attenuation	  :,10X
Voltage per ADC value:,80.00mV
Time interval		  :,0.08uS

index,CH2_Voltage(mV)
1822,4800.00
1823,4880.00
1824,4720.00
1825,4800.00
1826,4800.00
1827,4720.00
1828,4880.00
1829,4880.00
1830,4800.00
1831,4800.00
1832,4800.00
1833,4800.00
1834,4800.00
1835,4800.00
1836,4720.00
1837,4960.00
1838,4720.00
1839,4720.00
1840,4800.00
1841,4880.00
1842,4880.00
1843,4720.00
1844,4800.00
1845,4720.00
1846,4800.00
1847,4720.00
1848,4800.00
1849,4800.00
1850,4800.00
1851,4720.00
1852,4880.00
1853,4720.00
1854,4720.00
1855,4720.00
1856,4880.00
1857,4880.00
1858,4800.00
1859,4720.00
1860,4720.00
1861,4800.00
1862,4880.00
1863,4800.00
1864,4720.00
1865,4720.00
1866,4720.00
1867,4800.00
1868,4720.00
1869,4720.00
1870,4800.00
1871,4720.00
1872,4800.00
1873,4800.00
1874,4720.00
1875,4800.00
1876,4720.00
1877,4800.00
1878,4720.00
1879,4720.00
1880,4720.00
1881,4720.00
1882,4800.00
1883,4880.00
1884,4720.00
1885,4880.00
1886,4640.00
1887,4800.00
1888,4720.00
1889,4800.00
1890,4880.00
1891,4800.00
1892,4640.00
1893,4800.00
1894,4720.00
1895,4800.00
1896,4800.00
1897,4720.00
1898,4720.00
1899,4800.00
1900,4800.00
1901,4720.00
1902,4800.00
1903,4880.00
1904,4800.00
1905,4720.00
1906,4800.00
1907,4880.00
1908,4720.00
1909,4720.00
1910,4720.00
1911,4720.00
1912,4720.00
1913,4880.00
1914,4800.00
1915,4800.00
1916,4880.00
1917,4720.00
1918,4800.00
1919,4640.00
1920,4640.00
1921,4800.00
1922,4720.00
1923,4720.00
1924,4880.00
1925,4800.00
1926,4720.00
1927,4800.00
1928,4640.00
1929,4640.00
1930,4880.00
1931,4640.00
1932,4720.00
1933,4800.00
1934,4720.00
1935,-160.00
1936,0.00
1937,80.00
1938,0.00
1939,0.00
1940,80.00
1941,160.00
1942,80.00
1943,0.00
1944,160.00
1945,80.00
1946,160.00
1947,4480.00
1948,4800.00
1949,4800.00
1950,4640.00
1951,4800.00
1952,4880.00
1953,4800.00
1954,4720.00
1955,4800.00
1956,4880.00
1957,4720.00
1958,4720.00
1959,4800.00
1960,4720.00
1961,4800.00
1962,4720.00
1963,4720.00
1964,4800.00
1965,4720.00
1966,4800.00
1967,4720.00
1968,4800.00
1969,4720.00
1970,4720.00
1971,4800.00
1972,4720.00
1973,4720.00
1974,4720.00
1975,4640.00
1976,4800.00
1977,4800.00
1978,4800.00
1979,4800.00
1980,4800.00
1981,4640.00
1982,4640.00
1983,4800.00
1984,4800.00
1985,4960.00
1986,-80.00
1987,0.00
1988,160.00
1989,160.00
1990,80.00
1991,160.00
1992,160.00
1993,0.00
1994,160.00
1995,80.00
1996,160.00
1997,160.00
1998,4480.00
1999,4960.00
2000,4720.00
2001,4880.00
2002,4800.00
2003,4800.00
2004,4800.00
2005,4800.00
2006,4720.00
2007,4800.00
2008,4800.00
2009,4800.00
2010,4720.00
2011,4800.00
2012,4800.00
2013,4880.00
2014,4800.00
2015,4640.00
2016,4800.00
2017,4800.00
2018,4800.00
2019,4800.00
2020,4880.00
2021,4800.00
2022,4720.00
2023,4800.00
2024,4800.00
2025,4720.00
2026,4880.00
2027,4800.00
2028,4800.00
2029,4800.00
2030,4800.00
2031,4800.00
2032,4720.00
2033,4800.00
2034,4800.00
2035,0.00
2036,0.00
2037,80.00
2038,80.00
2039,0.00
2040,160.00
2041,160.00
2042,160.00
2043,160.00
2044,80.00
2045,160.00
2046,800.00
2047,4880.00
2048,4800.00
2049,4800.00
2050,4880.00
2051,4960.00
2052,4880.00
2053,4880.00
2054,4880.00
2055,4800.00
2056,4800.00
2057,4800.00
2058,4720.00
2059,4800.00
2060,4720.00
2061,4800.00
2062,4800.00
2063,4800.00
2064,4880.00
2065,4640.00
2066,4800.00
2067,4800.00
2068,4720.00
2069,4800.00
2070,4800.00
2071,4880.00
2072,4880.00
2073,4640.00
2074,4720.00
2075,4800.00
2076,4720.00
2077,4880.00
2078,4880.00
2079,4800.00
2080,4880.00
2081,4880.00
2082,4800.00
2083,4800.00
2084,4720.00
2085,0.00
2086,0.00
2087,80.00
2088,0.00
2089,160.00
2090,160.00
2091,80.00
2092,-80.00
2093,0.00
2094,0.00
2095,160.00
2096,80.00
2097,4640.00
2098,4800.00
2099,4880.00
2100,4800.00
2101,4880.00
2102,4800.00
2103,4720.00
2104,4800.00
2105,4720.00
2106,4800.00
2107,4720.00
2108,4720.00
2109,4880.00
2110,4880.00
2111,4800.00
2112,4800.00
2113,4720.00
2114,4880.00
2115,4640.00
2116,4720.00
2117,4800.00
2118,4720.00
2119,4800.00
2120,4800.00
2121,4640.00
2122,4800.00
2123,4800.00
2124,4800.00
2125,4880.00
2126,4720.00
2127,4800.00
2128,4720.00
2129,4800.00
2130,4720.00
2131,4800.00
2132,4640.00
2133,320.00
2134,160.00
2135,160.00
2136,160.00
2137,160.00
2138,0.00
2139,160.00
2140,80.00
2141,0.00
2142,80.00
2143,0.00
2144,160.00
2145,4240.00
2146,4880.00
2147,4800.00
2148,4640.00
2149,4800.00
2150,4880.00
2151,4800.00
2152,4720.00
2153,4720.00
2154,4720.00
2155,4800.00
2156,4720.00
2157,4800.00
2158,4800.00
2159,4960.00
2160,4720.00
2161,4720.00
2162,4800.00
2163,4800.00
2164,4880.00
2165,4800.00
2166,4800.00
2167,4800.00
2168,4720.00
2169,4800.00
2170,4640.00
2171,4720.00
2172,4960.00
2173,4720.00
2174,4800.00
2175,4960.00
2176,4720.00
2177,4720.00
2178,4720.00
2179,4720.00
2180,4720.00
2181,4880.00
2182,4800.00
2183,240.00
2184,80.00
2185,160.00
2186,80.00
2187,80.00
2188,0.00
2189,160.00
2190,0.00
2191,160.00
2192,80.00
2193,160.00
2194,-80.00
2195,4480.00
2196,4880.00
2197,4880.00
2198,4960.00
2199,4880.00
2200,4880.00
2201,4800.00
2202,4720.00
2203,4800.00
2204,4880.00
2205,4800.00
2206,4800.00
2207,4800.00
2208,4720.00
2209,4800.00
2210,4800.00
2211,4720.00
2212,4800.00
2213,4800.00
2214,4800.00
2215,4800.00
2216,4640.00
2217,4800.00
2218,4720.00
2219,4720.00
2220,4800.00
2221,4880.00
2222,4880.00
2223,4720.00
2224,4800.00
2225,4720.00
2226,4720.00
2227,4880.00
2228,4800.00
2229,4800.00
2230,4880.00
2231,4720.00
2232,4800.00
2233,-160.00
2234,80.00
2235,0.00
2236,80.00
2237,0.00
2238,160.00
2239,160.00
2240,0.00
2241,160.00
2242,0.00
2243,160.00
2244,0.00
2245,3520.00
2246,4800.00
2247,4880.00
2248,4880.00
2249,4720.00
2250,4800.00
2251,4800.00
2252,4880.00
2253,4880.00
2254,4720.00
2255,4720.00
2256,4800.00
2257,4880.00
2258,4800.00
2259,4800.00
2260,4720.00
2261,4720.00
2262,4720.00
2263,4800.00
2264,4800.00
2265,4720.00
2266,4720.00
2267,4800.00
2268,4720.00
2269,4880.00
2270,4800.00
2271,4800.00
2272,4720.00
2273,4800.00
2274,4800.00
2275,4800.00
2276,4720.00
2277,4720.00
2278,4880.00
2279,4720.00
2280,4800.00
2281,4720.00
2282,4800.00
2283,4720.00
2284,4800.00
2285,4800.00
2286,4800.00
2287,4800.00
2288,0.00
2289,160.00
2290,80.00
2291,160.00
2292,160.00
2293,0.00
2294,160.00
2295,80.00
2296,80.00
2297,80.00
2298,80.00
2299,240.00
2300,4800.00
2301,4960.00
2302,4880.00
2303,4800.00
2304,4720.00
2305,4720.00
2306,4720.00
2307,4800.00
2308,4800.00
2309,4800.00
2310,4720.00
2311,4960.00
2312,4720.00
2313,4800.00
2314,4800.00
2315,4800.00
2316,4720.00
2317,4640.00
2318,4800.00
2319,4880.00
2320,4800.00
2321,4720.00
2322,4720.00
2323,4720.00
2324,4720.00
2325,4720.00
2326,4880.00
2327,4800.00
2328,4720.00
2329,4720.00
2330,4800.00
2331,4800.00
2332,4880.00
2333,4800.00
2334,4800.00
2335,4800.00
2336,4720.00
2337,4800.00
2338,4800.00
2339,4720.00
2340,4800.00
2341,4800.00
2342,4720.00
2343,4800.00
2344,4640.00
2345,4640.00
2346,4720.00
2347,4800.00
2348,4800.00
2349,4720.00
2350,4720.00
2351,4720.00
2352,4720.00
2353,4880.00
2354,4800.00
2355,4720.00
2356,4720.00
2357,4800.00
2358,4720.00
2359,4720.00
2360,4800.00
2361,4800.00
2362,4720.00
2363,4720.00
2364,4720.00
2365,4800.00
2366,4720.00
2367,4720.00
2368,4800.00
2369,4720.00
2370,4720.00
2371,4880.00
2372,4800.00
2373,4800.00
2374,4880.00
2375,4640.00
2376,4800.00
2377,4720.00
2378,4800.00
2379,4800.00
2380,4720.00
2381,4800.00
2382,4800.00
2383,4720.00
2384,4800.00
2385,4880.00
2386,4800.00
2387,4800.00
2388,4720.00
2389,4800.00
2390,4640.00
2391,4880.00
2392,4800.00
2393,4960.00
2394,4800.00
2395,4720.00
2396,4800.00
2397,4800.00
2398,4720.00
2399,4720.00
2400,4720.00
2401,4720.00
2402,4880.00
2403,4800.00
2404,4800.00
2405,4800.00
2406,4720.00
2407,4720.00
2408,4640.00
2409,4880.00
2410,4800.00
2411,4880.00
2412,4800.00
2413,4880.00
2414,4880.00
2415,4720.00
2416,4800.00
2417,4800.00
2418,4800.00
2419,4720.00
2420,4640.00
2421,4800.00
2422,4800.00
2423,4800.00
2424,4880.00
2425,80.00
2426,0.00
2427,0.00
2428,0.00
2429,80.00
2430,0.00
2431,160.00
2432,0.00
2433,160.00
2434,80.00
2435,160.00
2436,80.00
2437,4640.00
2438,4880.00
2439,4960.00
2440,4880.00
2441,4880.00
2442,4800.00
2443,4720.00
2444,4880.00
2445,4800.00
2446,4800.00
2447,4800.00
2448,4800.00
2449,4720.00
2450,4800.00
2451,4800.00
2452,4800.00
2453,4640.00
2454,4880.00
2455,4800.00
2456,4720.00
2457,4640.00
2458,4720.00
2459,4720.00
2460,4720.00
2461,4800.00
2462,4800.00
2463,4800.00
2464,4720.00
2465,4800.00
2466,4880.00
2467,4720.00
2468,4640.00
2469,4720.00
2470,4880.00
2471,4960.00
2472,4800.00
2473,4800.00
2474,4800.00
2475,4720.00
2476,4720.00
2477,4640.00
2478,0.00
2479,0.00
2480,-80.00
2481,80.00
2482,80.00
2483,0.00
2484,0.00
2485,80.00
2486,160.00
2487,80.00
2488,80.00
2489,1680.00
2490,4880.00
2491,4800.00
2492,4880.00
2493,4720.00
2494,4960.00
2495,4800.00
2496,4880.00
2497,4720.00
2498,4800.00
2499,4800.00
2500,4800.00
2501,4800.00
2502,4720.00
2503,4800.00
2504,4800.00
2505,4720.00
2506,4800.00
2507,4800.00
2508,4880.00
2509,4880.00
2510,4800.00
2511,4800.00
2512,4720.00
2513,4960.00
2514,4720.00
2515,4800.00
2516,4720.00
2517,4880.00
2518,4640.00
2519,4720.00
2520,4720.00
2521,4640.00
2522,4640.00
2523,4720.00
2524,4720.00
2525,0.00
2526,-80.00
2527,0.00
2528,0.00
2529,80.00
2530,0.00
2531,80.00
2532,160.00
2533,80.00
2534,80.00
2535,160.00
2536,80.00
2537,4800.00
2538,4720.00
2539,4800.00
2540,4880.00
2541,4880.00
2542,4800.00
2543,4800.00
2544,4880.00
2545,4800.00
2546,4800.00
2547,4880.00
2548,4800.00
2549,4800.00
2550,4800.00
2551,4720.00
2552,4720.00
2553,4720.00
2554,4880.00
2555,4720.00
2556,4800.00
2557,4800.00
2558,4720.00
2559,4720.00
2560,4720.00
2561,4880.00
2562,4720.00
2563,4800.00
2564,4800.00
2565,4720.00
2566,4720.00
2567,4720.00
2568,4640.00
2569,4800.00
2570,4880.00
2571,4800.00
2572,4720.00
2573,4720.00
2574,4640.00
2575,-80.00
2576,0.00
2577,-80.00
2578,0.00
2579,160.00
2580,0.00
2581,160.00
2582,0.00
2583,160.00
2584,160.00
2585,160.00
2586,320.00
2587,4960.00
2588,4880.00
2589,4880.00
2590,4800.00
2591,4720.00
2592,4880.00
2593,4720.00
2594,4880.00
2595,4880.00
2596,4800.00
2597,4800.00
2598,4800.00
2599,4720.00
2600,4880.00
2601,4800.00
2602,4800.00
2603,4800.00
2604,4800.00
2605,4720.00
2606,4800.00
2607,4800.00
2608,4720.00
2609,4800.00
2610,4560.00
2611,4720.00
2612,4720.00
2613,4800.00
2614,4880.00
2615,4880.00
2616,4640.00
2617,4720.00
2618,4720.00
2619,4800.00
2620,4800.00
2621,4720.00
2622,4880.00
2623,4800.00
2624,4800.00
2625,0.00
2626,0.00
2627,0.00
2628,-80.00
2629,0.00
2630,0.00
2631,80.00
2632,80.00
2633,0.00
2634,0.00
2635,160.00
2636,80.00
2637,4640.00
2638,4880.00
2639,4880.00
2640,4800.00
2641,4960.00
2642,4720.00
2643,4880.00
2644,4800.00
2645,4960.00
2646,4880.00
2647,4880.00
2648,4800.00
2649,4880.00
2650,4720.00
2651,4800.00
2652,4720.00
2653,4800.00
2654,4720.00
2655,4800.00
2656,4800.00
2657,4960.00
2658,4880.00
2659,4880.00
2660,4800.00
2661,4800.00
2662,4800.00
2663,4800.00
2664,4720.00
2665,4880.00
2666,4880.00
2667,4720.00
2668,4800.00
2669,4800.00
2670,4800.00
2671,4720.00
2672,4880.00
2673,4880.00
2674,160.00
2675,-80.00
2676,0.00
2677,80.00
2678,80.00
2679,0.00
2680,0.00
2681,80.00
2682,80.00
2683,0.00
2684,80.00
2685,960.00
2686,4800.00
2687,4880.00
2688,4800.00
2689,4800.00
2690,4960.00
2691,4800.00
2692,4800.00
2693,4720.00
2694,4720.00
2695,4800.00
2696,4720.00
2697,4800.00
2698,4800.00
2699,4640.00
2700,4800.00
2701,4720.00
2702,4720.00
2703,4800.00
2704,4800.00
2705,4880.00
2706,4720.00
2707,4720.00
2708,4640.00
2709,4800.00
2710,4800.00
2711,4800.00
2712,4880.00
2713,4800.00
2714,4800.00
2715,4720.00
2716,4720.00
2717,4640.00
2718,4720.00
2719,4800.00
2720,4720.00
2721,320.00
2722,-80.00
2723,160.00
2724,0.00
2725,160.00
2726,80.00
2727,0.00
2728,160.00
2729,0.00
2730,0.00
2731,0.00
2732,80.00
2733,4240.00
2734,4880.00
2735,4800.00
2736,4800.00
2737,4800.00
2738,4800.00
2739,4800.00
2740,4880.00
2741,4800.00
2742,4880.00
2743,4800.00
2744,4800.00
2745,4640.00
2746,4720.00
2747,4800.00
2748,4800.00
2749,4800.00
2750,4880.00
2751,4800.00
2752,4720.00
2753,4800.00
2754,4720.00
2755,4800.00
2756,4880.00
2757,4800.00
2758,4800.00
2759,4720.00
2760,4880.00
2761,4800.00
2762,4800.00
2763,4800.00
2764,4640.00
2765,4720.00
2766,4800.00
2767,4640.00
2768,4880.00
2769,4800.00
2770,4800.00
2771,4800.00
2772,4800.00
2773,4720.00
2774,3920.00
2775,160.00
2776,80.00
2777,80.00
2778,80.00
2779,80.00
2780,0.00
2781,160.00
2782,80.00
2783,0.00
2784,160.00
2785,80.00
2786,2400.00
2787,4800.00
2788,4640.00
2789,4800.00
2790,4800.00
2791,4800.00
2792,4800.00
2793,4800.00
2794,4800.00
2795,4800.00
2796,4880.00
2797,4800.00
2798,4720.00
2799,4880.00
2800,4800.00
2801,4880.00
2802,4720.00
2803,4800.00
2804,4800.00
2805,4720.00
2806,4720.00
2807,4720.00
2808,4800.00
2809,4880.00
2810,4800.00
2811,4880.00
2812,4720.00
2813,4800.00
2814,4720.00
2815,4800.00
2816,4720.00
2817,4800.00
2818,4800.00
2819,4800.00
2820,4720.00
2821,4720.00
2822,4720.00
2823,4720.00
2824,4880.00
2825,4800.00
2826,4720.00
2827,4800.00
2828,4800.00
2829,4880.00
2830,4800.00
2831,4720.00
2832,4880.00
2833,4800.00
2834,4800.00
2835,4800.00
2836,4640.00
2837,4800.00
2838,4800.00
2839,4880.00
2840,4720.00
2841,4880.00
2842,4720.00
2843,4720.00
2844,4800.00
2845,4800.00
2846,4800.00
2847,4880.00
2848,4800.00
2849,4720.00
2850,4800.00
2851,4720.00
2852,4960.00
2853,4800.00
2854,4720.00
2855,4720.00
2856,4880.00
2857,4640.00
2858,4880.00
2859,4720.00
2860,4800.00
2861,4800.00
2862,4800.00
2863,4880.00
2864,4880.00
2865,4800.00
2866,4800.00
2867,4720.00
2868,4800.00
2869,4800.00
2870,4720.00
2871,4880.00
2872,4800.00
2873,4880.00
2874,4640.00
2875,4880.00
2876,4880.00
2877,4880.00
2878,4800.00
2879,4640.00
2880,4880.00
2881,4720.00
2882,4720.00
2883,4720.00
2884,4720.00
2885,4800.00
2886,4640.00
2887,4800.00
2888,4880.00
2889,4880.00
2890,4800.00
2891,4720.00
2892,4800.00
2893,4800.00
2894,4640.00
2895,4720.00
2896,4800.00
2897,4800.00
2898,4800.00
2899,4800.00
2900,4800.00
2901,4800.00
2902,4720.00
2903,4640.00
2904,4720.00
2905,4720.00
2906,4800.00
2907,4720.00
2908,4800.00
2909,4800.00
2910,4800.00
2911,4720.00
2912,4720.00
2913,4800.00
2914,0.00
2915,80.00
2916,160.00
2917,80.00
2918,80.00
2919,80.00
2920,0.00
2921,80.00
2922,0.00
2923,80.00
2924,0.00
2925,0.00
2926,4720.00
2927,4720.00
2928,4720.00
2929,4720.00
2930,4720.00
2931,4880.00
2932,4800.00
2933,4880.00
2934,4800.00
2935,4720.00
2936,4720.00
2937,4640.00
2938,4800.00
2939,4800.00
2940,4720.00
2941,4640.00
2942,4800.00
2943,4800.00
2944,4800.00
2945,4720.00
2946,4800.00
2947,4800.00
2948,4720.00
2949,4800.00
2950,4800.00
2951,4800.00
2952,4800.00
2953,4800.00
2954,4800.00
2955,4880.00
2956,4800.00
2957,4640.00
2958,4720.00
2959,4720.00
2960,4720.00
2961,4960.00
2962,4800.00
2963,4720.00
2964,4880.00
2965,4800.00
2966,4720.00
2967,4720.00
2968,-560.00
2969,0.00
2970,80.00
2971,0.00
2972,0.00
2973,0.00
2974,-80.00
2975,0.00
2976,80.00
2977,0.00
2978,160.00
2979,0.00
2980,3840.00
2981,4960.00
2982,4800.00
2983,4960.00
2984,4880.00
2985,4960.00
2986,4800.00
2987,4800.00
2988,4880.00
2989,4880.00
2990,4880.00
2991,4720.00
2992,4720.00
2993,4800.00
2994,4880.00
2995,4880.00
2996,4880.00
2997,4880.00
2998,4880.00
2999,4880.00
3000,4800.00
3001,4800.00
3002,4800.00
3003,4720.00
3004,4800.00
3005,4800.00
3006,4800.00
3007,4720.00
3008,4720.00
3009,4720.00
3010,4720.00
3011,4720.00
3012,4800.00
3013,4800.00
3014,4800.00
3015,4720.00
3016,80.00
3017,160.00
3018,0.00
3019,0.00
3020,0.00
3021,0.00
3022,0.00
3023,-80.00
3024,-80.00
3025,80.00
3026,-80.00
3027,80.00
3028,4640.00
3029,4880.00
3030,4880.00
3031,4960.00
3032,4880.00
3033,4800.00
3034,4720.00
3035,4800.00
3036,4960.00
3037,4720.00
3038,4800.00
3039,4800.00
3040,4800.00
3041,4720.00
3042,4720.00
3043,4800.00
3044,4800.00
3045,4640.00
3046,4800.00
3047,4720.00
3048,4800.00
3049,4720.00
3050,4720.00
3051,4720.00
3052,4720.00
3053,4800.00
3054,4800.00
3055,4800.00
3056,4800.00
3057,4720.00
3058,4720.00
3059,4640.00
3060,4640.00
3061,4640.00
3062,4800.00
3063,4720.00
3064,4800.00
3065,4960.00
3066,0.00
3067,160.00
3068,-160.00
3069,80.00
3070,0.00
3071,160.00
3072,0.00
3073,160.00
3074,-80.00
3075,0.00
3076,0.00
3077,0.00
3078,4800.00
3079,4880.00
3080,4800.00
3081,4800.00
3082,4800.00
3083,4720.00
3084,4720.00
3085,4800.00
3086,4800.00
3087,4800.00
3088,4880.00
3089,4720.00
3090,4800.00
3091,4800.00
3092,4800.00
3093,4880.00
3094,4800.00
3095,4880.00
3096,4800.00
3097,4800.00
3098,4720.00
3099,4800.00
3100,4800.00
3101,4720.00
3102,4800.00
3103,4800.00
3104,4800.00
3105,4880.00
3106,4720.00
3107,4800.00
3108,4720.00
3109,4720.00
3110,4800.00
3111,4720.00
3112,4800.00
3113,4720.00
3114,4800.00
3115,240.00
3116,0.00
3117,-80.00
3118,-80.00
3119,80.00
3120,160.00
3121,0.00
3122,80.00
3123,0.00
3124,0.00
3125,80.00
3126,0.00
3127,4400.00
3128,4800.00
3129,4800.00
3130,4800.00
3131,4960.00
3132,4720.00
3133,4800.00
3134,4880.00
3135,4800.00
3136,4800.00
3137,4800.00
3138,4880.00
3139,4880.00
3140,4800.00
3141,4720.00
3142,4640.00
3143,4640.00
3144,4880.00
3145,4720.00
3146,4800.00
3147,4720.00
3148,4880.00
3149,4880.00
3150,4720.00
3151,4880.00
3152,4720.00
3153,4800.00
3154,4880.00
3155,4960.00
3156,4800.00
3157,4720.00
3158,4720.00
3159,4640.00
3160,4800.00
3161,4800.00
3162,4800.00
3163,4800.00
3164,0.00
3165,0.00
3166,0.00
3167,0.00
3168,0.00
3169,0.00
3170,0.00
3171,0.00
3172,0.00
3173,0.00
3174,0.00
3175,80.00
3176,4640.00
3177,4960.00
3178,4800.00
3179,4720.00
3180,4880.00
3181,4800.00
3182,4800.00
3183,4880.00
3184,4880.00
3185,4800.00
3186,4800.00
3187,4720.00
3188,4720.00
3189,4720.00
3190,4880.00
3191,4720.00
3192,4880.00
3193,4800.00
3194,4720.00
3195,4720.00
3196,4800.00
3197,4800.00
3198,4800.00
3199,4720.00
3200,4720.00
3201,4960.00
3202,4720.00
3203,4880.00
3204,4800.00
3205,4800.00
3206,4800.00
3207,4800.00
3208,4880.00
3209,4800.00
3210,4800.00
3211,4320.00
3212,80.00
3213,80.00
3214,160.00
3215,80.00
3216,80.00
3217,0.00
3218,160.00
3219,0.00
3220,0.00
3221,0.00
3222,80.00
3223,1920.00
3224,4800.00
3225,4800.00
3226,4880.00
3227,4880.00
3228,4880.00
3229,4800.00
3230,4800.00
3231,4800.00
3232,4800.00
3233,4960.00
3234,4800.00
3235,4720.00
3236,4720.00
3237,4800.00
3238,4880.00
3239,4800.00
3240,4720.00
3241,4800.00
3242,4800.00
3243,4800.00
3244,4800.00
3245,4640.00
3246,4800.00
3247,4800.00
3248,4800.00
3249,4800.00
3250,4800.00
3251,4800.00
3252,4800.00
3253,4800.00
3254,4800.00
3255,4800.00
3256,4880.00
3257,4800.00
3258,4960.00
3259,4800.00
3260,4880.00
3261,4800.00
3262,4800.00
3263,4800.00
3264,4640.00
3265,0.00
3266,80.00
3267,0.00
3268,160.00
3269,160.00
3270,80.00
3271,80.00
3272,0.00
3273,80.00
3274,80.00
3275,80.00
3276,0.00
3277,4720.00
3278,4800.00
3279,4800.00
3280,4800.00
3281,4800.00
3282,4720.00
3283,4800.00
3284,4880.00
3285,4720.00
3286,4720.00
3287,4720.00
3288,4720.00
3289,4800.00
3290,4800.00
3291,4720.00
3292,4800.00
3293,4720.00
3294,4720.00
3295,4720.00
3296,4800.00
3297,4720.00
3298,4800.00
3299,4720.00
3300,4800.00
3301,4800.00
3302,4800.00
3303,4720.00
3304,4800.00
3305,4720.00
3306,4800.00
3307,4720.00
3308,4880.00
3309,4960.00
3310,4720.00
3311,4960.00
3312,4640.00
3313,4800.00
3314,4800.00
3315,4880.00
3316,4720.00
3317,4720.00
3318,4880.00
3319,4640.00
3320,4720.00
3321,4800.00
3322,4800.00
3323,4800.00
3324,4800.00
3325,4800.00
3326,4800.00
3327,4800.00
3328,4720.00
3329,4720.00
3330,4880.00
3331,4880.00
3332,4880.00
3333,4800.00
3334,4640.00
3335,4720.00
3336,4800.00
3337,4720.00
3338,4800.00
3339,4800.00
3340,4880.00
3341,4720.00
3342,4800.00
3343,4720.00
3344,4800.00
3345,4640.00
3346,4880.00
3347,4800.00
3348,4800.00
3349,4720.00
3350,4720.00
3351,4720.00
3352,4720.00
3353,4800.00
3354,4720.00
3355,4720.00
3356,4880.00
3357,4800.00
3358,4880.00
3359,4800.00
3360,4720.00
3361,4720.00
3362,4720.00
3363,4640.00
3364,4800.00
3365,4800.00
3366,4720.00
3367,4640.00
3368,4800.00
3369,4880.00
3370,4800.00
3371,4880.00
3372,4720.00
3373,4800.00
3374,4880.00
3375,4960.00
3376,4880.00
3377,4800.00
3378,4800.00
3379,4720.00
3380,4800.00
3381,4720.00
3382,4800.00
3383,4720.00
3384,4720.00
3385,4800.00
3386,4720.00
3387,4880.00
3388,4800.00
3389,4880.00
3390,4800.00
3391,4720.00
3392,4800.00
3393,4720.00
3394,4880.00
3395,4720.00
3396,4800.00
3397,4880.00
3398,4800.00
3399,4800.00
3400,4880.00
3401,4880.00
3402,4960.00
3403,4880.00
3404,4880.00
3405,4880.00
3406,0.00
3407,80.00
3408,0.00
3409,80.00
3410,80.00
3411,80.00
3412,-80.00
3413,0.00
3414,0.00
3415,80.00
3416,160.00
3417,160.00
3418,4800.00
3419,4720.00
3420,4720.00
3421,4880.00
3422,4800.00
3423,4880.00
3424,4800.00
3425,4880.00
3426,4800.00
3427,4800.00
3428,4720.00
3429,4720.00
3430,4720.00
3431,4720.00
3432,4720.00
3433,4720.00
3434,4720.00
3435,4800.00
3436,4720.00
3437,4720.00
3438,4880.00
3439,4800.00
3440,4800.00
3441,4720.00
3442,4800.00
3443,4880.00
3444,4800.00
3445,4720.00
3446,4880.00
3447,4720.00
3448,4880.00
3449,4640.00
3450,4880.00
3451,4720.00
3452,4800.00
3453,4800.00
3454,4640.00
3455,4800.00
3456,4880.00
3457,4800.00
3458,4800.00
3459,80.00
3460,160.00
3461,160.00
3462,160.00
3463,80.00
3464,0.00
3465,0.00
3466,80.00
3467,80.00
3468,0.00
3469,0.00
3470,0.00
3471,4640.00
3472,4880.00
3473,4800.00
3474,4800.00
3475,4800.00
3476,4800.00
3477,4800.00
3478,4800.00
3479,4720.00
3480,4720.00
3481,4720.00
3482,4640.00
3483,4880.00
3484,4800.00
3485,4720.00
3486,4640.00
3487,4720.00
3488,4720.00
3489,4800.00
3490,4800.00
3491,4720.00
3492,4800.00
3493,4800.00
3494,4640.00
3495,4800.00
3496,4720.00
3497,4800.00
3498,4720.00
3499,4800.00
3500,4720.00
3501,4720.00
3502,4880.00
3503,4640.00
3504,4880.00
3505,4800.00
3506,4880.00
3507,1120.00
3508,0.00
3509,80.00
3510,0.00
3511,160.00
3512,0.00
3513,80.00
3514,0.00
3515,80.00
3516,0.00
3517,0.00
3518,0.00
3519,3280.00
3520,4800.00
3521,4720.00
3522,4800.00
3523,4880.00
3524,4800.00
3525,4720.00
3526,4800.00
3527,4880.00
3528,4800.00
3529,4800.00
3530,4880.00
3531,4800.00
3532,4800.00
3533,4800.00
3534,4720.00
3535,4720.00
3536,4800.00
3537,4720.00
3538,4800.00
3539,4800.00
3540,4800.00
3541,4720.00
3542,4800.00
3543,4720.00
3544,4800.00
3545,4880.00
3546,4880.00
3547,4880.00
3548,4720.00
3549,4800.00
3550,4800.00
3551,4720.00
3552,4800.00
3553,4720.00
3554,4720.00
3555,4880.00
3556,160.00
3557,0.00
3558,80.00
3559,80.00
3560,0.00
3561,80.00
3562,80.00
3563,80.00
3564,80.00
3565,0.00
3566,160.00
3567,160.00
3568,4640.00
3569,4800.00
3570,4880.00
3571,4960.00
3572,4800.00
3573,4800.00
3574,4880.00
3575,4720.00
3576,4720.00
3577,4800.00
3578,4720.00
3579,4880.00
3580,4800.00
3581,4800.00
3582,4880.00
3583,4800.00
3584,4720.00
3585,4800.00
3586,4880.00
3587,4880.00
3588,4720.00
3589,4800.00
3590,4720.00
