Channel			  :,CH2
Frequency			  :,F=937.6kHz
Period 			  :,T=  ?
PK-PK				  :,Vpp=6.880V
Average			  :,V=4.244V
Vertical pos		  :,-4000.00mV
Probe attenuation	  :,10X
Voltage per ADC value:,80.00mV
Time interval		  :,0.02uS

index,CH2_Voltage(mV)
1790,4880.00
1791,4800.00
1792,4800.00
1793,4720.00
1794,4800.00
1795,4720.00
1796,4880.00
1797,4800.00
1798,4720.00
1799,4880.00
1800,4800.00
1801,4720.00
1802,4880.00
1803,4720.00
1804,4800.00
1805,4800.00
1806,4800.00
1807,4880.00
1808,4800.00
1809,4800.00
1810,4880.00
1811,4800.00
1812,4800.00
1813,4800.00
1814,4800.00
1815,4800.00
1816,4720.00
1817,4640.00
1818,4720.00
1819,4800.00
1820,4720.00
1821,4720.00
1822,4720.00
1823,4720.00
1824,4880.00
1825,4800.00
1826,4720.00
1827,4640.00
1828,4800.00
1829,4800.00
1830,4720.00
1831,4720.00
1832,4800.00
1833,4880.00
1834,4800.00
1835,4880.00
1836,4800.00
1837,4800.00
1838,4800.00
1839,4800.00
1840,4800.00
1841,4720.00
1842,4800.00
1843,4880.00
1844,4800.00
1845,4800.00
1846,4720.00
1847,4720.00
1848,4720.00
1849,4800.00
1850,4880.00
1851,4720.00
1852,4800.00
1853,4800.00
1854,4720.00
1855,4800.00
1856,4800.00
1857,4800.00
1858,4800.00
1859,4800.00
1860,4800.00
1861,4720.00
1862,4640.00
1863,4720.00
1864,4880.00
1865,4800.00
1866,4880.00
1867,4720.00
1868,4800.00
1869,4800.00
1870,4880.00
1871,4720.00
1872,4640.00
1873,4800.00
1874,4800.00
1875,4800.00
1876,4720.00
1877,4720.00
1878,4720.00
1879,4800.00
1880,4800.00
1881,4720.00
1882,4720.00
1883,4720.00
1884,4720.00
1885,4880.00
1886,4880.00
1887,4800.00
1888,4640.00
1889,4800.00
1890,4800.00
1891,4720.00
1892,4720.00
1893,4640.00
1894,4800.00
1895,4800.00
1896,4720.00
1897,4720.00
1898,4800.00
1899,4800.00
1900,4800.00
1901,4800.00
1902,4720.00
1903,4800.00
1904,4800.00
1905,4800.00
1906,4720.00
1907,4640.00
1908,4800.00
1909,4800.00
1910,4640.00
1911,4720.00
1912,4800.00
1913,4800.00
1914,4800.00
1915,4880.00
1916,4800.00
1917,4800.00
1918,4720.00
1919,4800.00
1920,4800.00
1921,4800.00
1922,4720.00
1923,4720.00
1924,4800.00
1925,4800.00
1926,4720.00
1927,4720.00
1928,4720.00
1929,4800.00
1930,4720.00
1931,4720.00
1932,4880.00
1933,4720.00
1934,4800.00
1935,4800.00
1936,4800.00
1937,4720.00
1938,4880.00
1939,4800.00
1940,4720.00
1941,4720.00
1942,4720.00
1943,4800.00
1944,4800.00
1945,4720.00
1946,4720.00
1947,4720.00
1948,4880.00
1949,4720.00
1950,4720.00
1951,4720.00
1952,4800.00
1953,4800.00
1954,4800.00
1955,4720.00
1956,4720.00
1957,4720.00
1958,4800.00
1959,4800.00
1960,4800.00
1961,4720.00
1962,4800.00
1963,4800.00
1964,4800.00
1965,4800.00
1966,4720.00
1967,4720.00
1968,4800.00
1969,4800.00
1970,4720.00
1971,4800.00
1972,4800.00
1973,4640.00
1974,4800.00
1975,4720.00
1976,4720.00
1977,4640.00
1978,4800.00
1979,4800.00
1980,4720.00
1981,4720.00
1982,4640.00
1983,4800.00
1984,4800.00
1985,4720.00
1986,4800.00
1987,4880.00
1988,4720.00
1989,4720.00
1990,4800.00
1991,4720.00
1992,4800.00
1993,4720.00
1994,4800.00
1995,-1600.00
1996,480.00
1997,80.00
1998,80.00
1999,0.00
2000,-80.00
2001,-80.00
2002,-80.00
2003,-80.00
2004,0.00
2005,0.00
2006,-80.00
2007,0.00
2008,80.00
2009,0.00
2010,0.00
2011,80.00
2012,0.00
2013,80.00
2014,0.00
2015,0.00
2016,-80.00
2017,-80.00
2018,0.00
2019,0.00
2020,2480.00
2021,4240.00
2022,4560.00
2023,4720.00
2024,4800.00
2025,4800.00
2026,4720.00
2027,4720.00
2028,4800.00
2029,4800.00
2030,4800.00
2031,4800.00
2032,4800.00
2033,4800.00
2034,4800.00
2035,4880.00
2036,4800.00
2037,4800.00
2038,4880.00
2039,4880.00
2040,4800.00
2041,4720.00
2042,4800.00
2043,4880.00
2044,4800.00
2045,4880.00
2046,4720.00
2047,4800.00
2048,4880.00
2049,4800.00
2050,4800.00
2051,4880.00
2052,4800.00
2053,4880.00
2054,4800.00
2055,4720.00
2056,4720.00
2057,4720.00
2058,4880.00
2059,4800.00
2060,4960.00
2061,4720.00
2062,4880.00
2063,4800.00
2064,4880.00
2065,4720.00
2066,4640.00
2067,4800.00
2068,4800.00
2069,4800.00
2070,4720.00
2071,4800.00
2072,4800.00
2073,4880.00
2074,4800.00
2075,4800.00
2076,4720.00
2077,4720.00
2078,4800.00
2079,4800.00
2080,4800.00
2081,4800.00
2082,4800.00
2083,4880.00
2084,4800.00
2085,4800.00
2086,4800.00
2087,4800.00
2088,4800.00
2089,4800.00
2090,4720.00
2091,4880.00
2092,4800.00
2093,4800.00
2094,4720.00
2095,4800.00
2096,4720.00
2097,4720.00
2098,4800.00
2099,4720.00
2100,4800.00
2101,4800.00
2102,4800.00
2103,4800.00
2104,4880.00
2105,4800.00
2106,4800.00
2107,4720.00
2108,4880.00
2109,4720.00
2110,4800.00
2111,4640.00
2112,4880.00
2113,4640.00
2114,4800.00
2115,4640.00
2116,4720.00
2117,4640.00
2118,4800.00
2119,4800.00
2120,4800.00
2121,4800.00
2122,4800.00
2123,4800.00
2124,4800.00
2125,4720.00
2126,4800.00
2127,4880.00
2128,4880.00
2129,4800.00
2130,4720.00
2131,4800.00
2132,4720.00
2133,4800.00
2134,4720.00
2135,4720.00
2136,4720.00
2137,4800.00
2138,4800.00
2139,4800.00
2140,4800.00
2141,4720.00
2142,4800.00
2143,4720.00
2144,4800.00
2145,4800.00
2146,4880.00
2147,4880.00
2148,4720.00
2149,4720.00
2150,4720.00
2151,4800.00
2152,4640.00
2153,4880.00
2154,4800.00
2155,4880.00
2156,4720.00
2157,4800.00
2158,4720.00
2159,4800.00
2160,4800.00
2161,4720.00
2162,4720.00
2163,4800.00
2164,4800.00
2165,4800.00
2166,4720.00
2167,4640.00
2168,4800.00
2169,4800.00
2170,4720.00
2171,4880.00
2172,4880.00
2173,4800.00
2174,4800.00
2175,4800.00
2176,4720.00
2177,4720.00
2178,4720.00
2179,4800.00
2180,4800.00
2181,4640.00
2182,4720.00
2183,4720.00
2184,4800.00
2185,4720.00
2186,4800.00
2187,4720.00
2188,4880.00
2189,4800.00
2190,4640.00
2191,4800.00
2192,4640.00
2193,4800.00
2194,4800.00
2195,4800.00
2196,4720.00
2197,4800.00
2198,4720.00
2199,4800.00
2200,4720.00
2201,4880.00
2202,4800.00
2203,4800.00
2204,4800.00
2205,4720.00
2206,4720.00
2207,4720.00
2208,4880.00
2209,4800.00
2210,4720.00
2211,4720.00
2212,4800.00
2213,4800.00
2214,4720.00
2215,4800.00
2216,4720.00
2217,4720.00
2218,4720.00
2219,4800.00
2220,4800.00
2221,4640.00
2222,4720.00
2223,4720.00
2224,4880.00
2225,4880.00
2226,4720.00
2227,4640.00
2228,4880.00
2229,4800.00
2230,4720.00
2231,4640.00
2232,4720.00
2233,4800.00
2234,4800.00
2235,4800.00
2236,4880.00
2237,4640.00
2238,4880.00
2239,4800.00
2240,4800.00
2241,4720.00
2242,4800.00
2243,4880.00
2244,4800.00
2245,-1600.00
2246,400.00
2247,160.00
2248,0.00
2249,0.00
2250,-80.00
2251,-80.00
2252,-160.00
2253,-80.00
2254,0.00
2255,-80.00
2256,-80.00
2257,-80.00
2258,-80.00
2259,0.00
2260,0.00
2261,-80.00
2262,-80.00
2263,0.00
2264,0.00
2265,-80.00
2266,-80.00
2267,0.00
2268,0.00
2269,0.00
2270,2560.00
2271,4080.00
2272,4640.00
2273,4880.00
2274,4880.00
2275,4800.00
2276,4880.00
2277,4880.00
2278,4880.00
2279,4800.00
2280,4720.00
2281,4640.00
2282,4720.00
2283,4800.00
2284,4800.00
2285,4800.00
2286,4800.00
2287,4880.00
2288,4880.00
2289,4720.00
2290,4800.00
2291,4720.00
2292,4720.00
2293,4800.00
2294,4800.00
2295,4800.00
2296,4800.00
2297,4800.00
2298,4800.00
2299,4800.00
2300,4880.00
2301,4720.00
2302,4800.00
2303,4720.00
2304,4800.00
2305,4800.00
2306,4720.00
2307,4720.00
2308,4800.00
2309,4800.00
2310,4800.00
2311,4720.00
2312,4720.00
2313,4800.00
2314,4880.00
2315,4800.00
2316,4720.00
2317,4800.00
2318,4800.00
2319,4800.00
2320,4800.00
2321,4880.00
2322,4720.00
2323,4880.00
2324,4800.00
2325,4800.00
2326,4880.00
2327,4800.00
2328,4800.00
2329,4800.00
2330,4800.00
2331,4720.00
2332,4800.00
2333,4800.00
2334,4800.00
2335,4800.00
2336,4720.00
2337,4720.00
2338,4720.00
2339,4800.00
2340,4800.00
2341,4720.00
2342,4720.00
2343,4720.00
2344,4800.00
2345,4880.00
2346,4800.00
2347,4800.00
2348,4720.00
2349,4640.00
2350,4720.00
2351,4720.00
2352,4880.00
2353,4800.00
2354,4800.00
2355,4880.00
2356,4720.00
2357,4720.00
2358,4800.00
2359,4880.00
2360,4800.00
2361,4720.00
2362,4720.00
2363,4720.00
2364,4720.00
2365,4720.00
2366,4640.00
2367,4800.00
2368,4800.00
2369,4800.00
2370,4720.00
2371,4880.00
2372,4800.00
2373,4800.00
2374,4800.00
2375,4800.00
2376,4800.00
2377,4640.00
2378,4800.00
2379,4800.00
2380,4800.00
2381,4720.00
2382,4880.00
2383,4800.00
2384,4800.00
2385,4720.00
2386,4720.00
2387,4640.00
2388,4720.00
2389,4720.00
2390,4800.00
2391,4720.00
2392,4720.00
2393,4720.00
2394,4800.00
2395,4720.00
2396,4880.00
2397,4800.00
2398,4800.00
2399,4800.00
2400,4720.00
2401,4880.00
2402,4800.00
2403,4800.00
2404,4800.00
2405,4800.00
2406,4880.00
2407,4800.00
2408,4720.00
2409,4720.00
2410,4800.00
2411,4880.00
2412,4880.00
2413,4800.00
2414,4720.00
2415,4800.00
2416,4880.00
2417,4800.00
2418,4800.00
2419,4720.00
2420,4640.00
2421,4720.00
2422,4800.00
2423,4720.00
2424,4800.00
2425,4880.00
2426,4800.00
2427,4800.00
2428,4800.00
2429,4640.00
2430,4720.00
2431,4800.00
2432,4800.00
2433,4800.00
2434,4640.00
2435,4800.00
2436,4720.00
2437,4800.00
2438,4800.00
2439,4720.00
2440,4800.00
2441,4800.00
2442,4800.00
2443,4720.00
2444,4720.00
2445,4800.00
2446,4640.00
2447,4800.00
2448,4720.00
2449,4720.00
2450,4720.00
2451,4640.00
2452,4720.00
2453,4720.00
2454,4720.00
2455,4800.00
2456,4720.00
2457,4880.00
2458,4720.00
2459,4720.00
2460,4800.00
2461,4800.00
2462,4800.00
2463,4800.00
2464,4720.00
2465,4720.00
2466,4720.00
2467,4720.00
2468,4640.00
2469,4640.00
2470,4720.00
2471,4800.00
2472,4800.00
2473,4800.00
2474,4640.00
2475,4640.00
2476,4720.00
2477,4800.00
2478,4800.00
2479,4720.00
2480,4720.00
2481,4720.00
2482,4720.00
2483,4800.00
2484,4720.00
2485,4800.00
2486,4880.00
2487,4800.00
2488,4720.00
2489,4800.00
2490,4800.00
2491,4720.00
2492,4800.00
2493,-1840.00
2494,400.00
2495,80.00
2496,0.00
2497,-80.00
2498,-80.00
2499,-80.00
2500,-160.00
2501,0.00
2502,-80.00
2503,0.00
2504,-80.00
2505,0.00
2506,-80.00
2507,-80.00
2508,-80.00
2509,80.00
2510,0.00
2511,-80.00
2512,80.00
2513,-80.00
2514,0.00
2515,0.00
2516,0.00
2517,0.00
2518,2480.00
2519,4240.00
2520,4640.00
2521,4800.00
2522,4800.00
2523,4800.00
2524,4720.00
2525,4880.00
2526,4720.00
2527,4720.00
2528,4720.00
2529,4720.00
2530,4800.00
2531,4800.00
2532,4800.00
2533,4800.00
2534,4880.00
2535,4640.00
2536,4800.00
2537,4800.00
2538,4800.00
2539,4720.00
2540,4800.00
2541,4880.00
2542,4800.00
2543,4880.00
2544,4720.00
2545,4880.00
2546,4880.00
2547,4800.00
2548,4800.00
2549,4720.00
2550,4800.00
2551,4880.00
2552,4800.00
2553,4800.00
2554,4720.00
2555,4720.00
2556,4880.00
2557,4800.00
2558,4720.00
2559,4800.00
2560,4800.00
2561,4800.00
2562,4800.00
2563,4720.00
2564,4720.00
2565,4720.00
2566,4720.00
2567,4800.00
2568,4800.00
2569,4800.00
2570,4800.00
2571,4800.00
2572,4800.00
2573,4880.00
2574,4800.00
2575,4800.00
2576,4720.00
2577,4800.00
2578,4800.00
2579,4720.00
2580,4640.00
2581,4960.00
2582,4800.00
2583,4880.00
2584,4800.00
2585,4800.00
2586,4800.00
2587,4800.00
2588,4800.00
2589,4720.00
2590,4640.00
2591,4800.00
2592,4800.00
2593,4720.00
2594,4720.00
2595,4960.00
2596,4720.00
2597,4800.00
2598,4800.00
2599,4720.00
2600,4720.00
2601,4800.00
2602,4800.00
2603,4720.00
2604,4640.00
2605,4720.00
2606,4800.00
2607,4800.00
2608,4800.00
2609,4880.00
2610,4720.00
2611,4800.00
2612,4800.00
2613,4720.00
2614,4880.00
2615,4800.00
2616,4720.00
2617,4800.00
2618,4720.00
2619,4800.00
2620,4880.00
2621,4800.00
2622,4800.00
2623,4720.00
2624,4800.00
2625,4800.00
2626,4640.00
2627,4800.00
2628,4720.00
2629,4880.00
2630,4960.00
2631,4800.00
2632,4800.00
2633,4800.00
2634,4800.00
2635,4720.00
2636,4720.00
2637,4720.00
2638,4720.00
2639,4720.00
2640,4800.00
2641,4720.00
2642,4800.00
2643,4800.00
2644,4640.00
2645,4720.00
2646,4880.00
2647,4800.00
2648,4720.00
2649,4800.00
2650,4720.00
2651,4800.00
2652,4800.00
2653,4880.00
2654,4720.00
2655,4800.00
2656,4800.00
2657,4720.00
2658,4720.00
2659,4720.00
2660,4880.00
2661,4640.00
2662,4720.00
2663,4800.00
2664,4720.00
2665,4800.00
2666,4720.00
2667,4800.00
2668,4800.00
2669,4720.00
2670,4720.00
2671,4720.00
2672,4800.00
2673,4720.00
2674,4720.00
2675,4800.00
2676,4720.00
2677,4800.00
2678,4720.00
2679,4720.00
2680,4720.00
2681,4640.00
2682,4800.00
2683,4720.00
2684,4720.00
2685,4720.00
2686,4720.00
2687,4720.00
2688,4720.00
2689,4720.00
2690,4720.00
2691,4800.00
2692,4720.00
2693,4800.00
2694,4800.00
2695,4720.00
2696,4720.00
2697,4800.00
2698,4720.00
2699,4720.00
2700,4880.00
2701,4880.00
2702,4880.00
2703,4800.00
2704,4640.00
2705,4880.00
2706,4720.00
2707,4800.00
2708,4880.00
2709,4720.00
2710,4800.00
2711,4640.00
2712,4800.00
2713,4720.00
2714,4720.00
2715,4800.00
2716,4800.00
2717,4720.00
2718,4720.00
2719,4720.00
2720,4640.00
2721,4800.00
2722,4720.00
2723,4800.00
2724,4720.00
2725,4800.00
2726,4720.00
2727,4800.00
2728,4800.00
2729,4880.00
2730,4720.00
2731,4800.00
2732,4800.00
2733,4800.00
2734,4720.00
2735,4720.00
2736,4720.00
2737,4800.00
2738,4800.00
2739,4720.00
2740,4800.00
2741,4720.00
2742,4800.00
2743,-1680.00
2744,320.00
2745,0.00
2746,0.00
2747,0.00
2748,-80.00
2749,-80.00
2750,0.00
2751,-80.00
2752,0.00
2753,0.00
2754,80.00
2755,0.00
2756,0.00
2757,0.00
2758,80.00
2759,-80.00
2760,0.00
2761,0.00
2762,0.00
2763,-80.00
2764,-80.00
2765,-80.00
2766,-80.00
2767,0.00
2768,2560.00
2769,4080.00
2770,4560.00
2771,4800.00
2772,4800.00
2773,4880.00
2774,4800.00
2775,4800.00
2776,4880.00
2777,4800.00
2778,4800.00
2779,4800.00
2780,4800.00
2781,4720.00
2782,4800.00
2783,4800.00
2784,4720.00
2785,4880.00
2786,4880.00
2787,4800.00
2788,4800.00
2789,4800.00
2790,4720.00
2791,4880.00
2792,4720.00
2793,4800.00
2794,4720.00
2795,4800.00
2796,4800.00
2797,4880.00
2798,4800.00
2799,4800.00
2800,4640.00
2801,4800.00
2802,4800.00
2803,4800.00
2804,4640.00
2805,4800.00
2806,4720.00
2807,4800.00
2808,4800.00
2809,4720.00
2810,4720.00
2811,4800.00
2812,4800.00
2813,4800.00
2814,4720.00
2815,4800.00
2816,4880.00
2817,4800.00
2818,4800.00
2819,4720.00
2820,4800.00
2821,4800.00
2822,4800.00
2823,4800.00
2824,4880.00
2825,4720.00
2826,4880.00
2827,4800.00
2828,4800.00
2829,4800.00
2830,4880.00
2831,4800.00
2832,4800.00
2833,4880.00
2834,4720.00
2835,4800.00
2836,4800.00
2837,4800.00
2838,4720.00
2839,4720.00
2840,4720.00
2841,4800.00
2842,4800.00
2843,4800.00
2844,4800.00
2845,4800.00
2846,4800.00
2847,4720.00
2848,4880.00
2849,4720.00
2850,4800.00
2851,4800.00
2852,4800.00
2853,4720.00
2854,4720.00
2855,4640.00
2856,4880.00
2857,4800.00
2858,4720.00
2859,4800.00
2860,4720.00
2861,4960.00
2862,4720.00
2863,4800.00
2864,4880.00
2865,4720.00
2866,4800.00
2867,4800.00
2868,4800.00
2869,4720.00
2870,4800.00
2871,4720.00
2872,4800.00
2873,4880.00
2874,4720.00
2875,4720.00
2876,4720.00
2877,4800.00
2878,4800.00
2879,4720.00
2880,4720.00
2881,4880.00
2882,4880.00
2883,4800.00
2884,4720.00
2885,4800.00
2886,4880.00
2887,4800.00
2888,4800.00
2889,4800.00
2890,4800.00
2891,4800.00
2892,4800.00
2893,4800.00
2894,4720.00
2895,4720.00
2896,4960.00
2897,4800.00
2898,4720.00
2899,4720.00
2900,4800.00
2901,4880.00
2902,4800.00
2903,4720.00
2904,4800.00
2905,4720.00
2906,4720.00
2907,4800.00
2908,4800.00
2909,4800.00
2910,4720.00
2911,4800.00
2912,4720.00
2913,4720.00
2914,4720.00
2915,4720.00
2916,4800.00
2917,4800.00
2918,4720.00
2919,4800.00
2920,4880.00
2921,4800.00
2922,4800.00
2923,4800.00
2924,4800.00
2925,4720.00
2926,4800.00
2927,4880.00
2928,4880.00
2929,4800.00
2930,4800.00
2931,4800.00
2932,4720.00
2933,4800.00
2934,4720.00
2935,4720.00
2936,4800.00
2937,4800.00
2938,4720.00
2939,4720.00
2940,4800.00
2941,4720.00
2942,4800.00
2943,4720.00
2944,4720.00
2945,4720.00
2946,4800.00
2947,4800.00
2948,4720.00
2949,4720.00
2950,4800.00
2951,4720.00
2952,4880.00
2953,4800.00
2954,4720.00
2955,4800.00
2956,4800.00
2957,4720.00
2958,4720.00
2959,4720.00
2960,4720.00
2961,4800.00
2962,4800.00
2963,4720.00
2964,4720.00
2965,4800.00
2966,4880.00
2967,4800.00
2968,4800.00
2969,4720.00
2970,4720.00
2971,4640.00
2972,4800.00
2973,4800.00
2974,4800.00
2975,4800.00
2976,4800.00
2977,4800.00
2978,4800.00
2979,4720.00
2980,4720.00
2981,4800.00
2982,4800.00
2983,4800.00
2984,4800.00
2985,4880.00
2986,4800.00
2987,4800.00
2988,4880.00
2989,4720.00
2990,4880.00
2991,4800.00
2992,4800.00
2993,-1760.00
2994,240.00
2995,160.00
2996,-160.00
2997,-160.00
2998,-80.00
2999,-160.00
3000,0.00
3001,0.00
3002,80.00
3003,0.00
3004,-80.00
3005,0.00
3006,-80.00
3007,-160.00
3008,0.00
3009,-80.00
3010,0.00
3011,0.00
3012,80.00
3013,0.00
3014,0.00
3015,-80.00
3016,2640.00
3017,4080.00
3018,4560.00
3019,4720.00
3020,4800.00
3021,4880.00
3022,4720.00
3023,4800.00
3024,4880.00
3025,4800.00
3026,4800.00
3027,4800.00
3028,4720.00
3029,4800.00
3030,4800.00
3031,4800.00
3032,4720.00
3033,4800.00
3034,4800.00
3035,4800.00
3036,4800.00
3037,4720.00
3038,4800.00
3039,4720.00
3040,4800.00
3041,4800.00
3042,4720.00
3043,4720.00
3044,4880.00
3045,4800.00
3046,4800.00
3047,4720.00
3048,4880.00
3049,4800.00
3050,4800.00
3051,4800.00
3052,4880.00
3053,4720.00
3054,4880.00
3055,4800.00
3056,4720.00
3057,4880.00
3058,4800.00
3059,4880.00
3060,4800.00
3061,4800.00
3062,4800.00
3063,4800.00
3064,4800.00
3065,4800.00
3066,4720.00
3067,4720.00
3068,4880.00
3069,4720.00
3070,4800.00
3071,4800.00
3072,4720.00
3073,4640.00
3074,4720.00
3075,4800.00
3076,4720.00
3077,4880.00
3078,4880.00
3079,4800.00
3080,4800.00
3081,4880.00
3082,4720.00
3083,4800.00
3084,4880.00
3085,4720.00
3086,4800.00
3087,4720.00
3088,4880.00
3089,4800.00
3090,4800.00
3091,4720.00
3092,4720.00
3093,4960.00
3094,4800.00
3095,4800.00
3096,4800.00
3097,4720.00
3098,4960.00
3099,4800.00
3100,4800.00
3101,4800.00
3102,4720.00
3103,4720.00
3104,4720.00
3105,4800.00
3106,4800.00
3107,4720.00
3108,4720.00
3109,4800.00
3110,4800.00
3111,4720.00
3112,4720.00
3113,4640.00
3114,4720.00
3115,4800.00
3116,4800.00
3117,4800.00
3118,4800.00
3119,4720.00
3120,4800.00
3121,4800.00
3122,4720.00
3123,4720.00
3124,4720.00
3125,4800.00
3126,4800.00
3127,4800.00
3128,4880.00
3129,4720.00
3130,4800.00
3131,4800.00
3132,4880.00
3133,4720.00
3134,4720.00
3135,4800.00
3136,4800.00
3137,4720.00
3138,4720.00
3139,4800.00
3140,4720.00
3141,4800.00
3142,4880.00
3143,4800.00
3144,4640.00
3145,4720.00
3146,4720.00
3147,4720.00
3148,4720.00
3149,4800.00
3150,4800.00
3151,4720.00
3152,4640.00
3153,4800.00
3154,4960.00
3155,4800.00
3156,4800.00
3157,4720.00
3158,4720.00
3159,4800.00
3160,4800.00
3161,4800.00
3162,4720.00
3163,4720.00
3164,4720.00
3165,4800.00
3166,4800.00
3167,4720.00
3168,4800.00
3169,4640.00
3170,4720.00
3171,4800.00
3172,4720.00
3173,4640.00
3174,4800.00
3175,4800.00
3176,4800.00
3177,4880.00
3178,4720.00
3179,4880.00
3180,4800.00
3181,4800.00
3182,4720.00
3183,4880.00
3184,4640.00
3185,4800.00
3186,4800.00
3187,4880.00
3188,4800.00
3189,4800.00
3190,4960.00
3191,4800.00
3192,4720.00
3193,4800.00
3194,4800.00
3195,4800.00
3196,4720.00
3197,4880.00
3198,4720.00
3199,4720.00
3200,4800.00
3201,4720.00
3202,4720.00
3203,4800.00
3204,4720.00
3205,4800.00
3206,4880.00
3207,4720.00
3208,4720.00
3209,4720.00
3210,4800.00
3211,4880.00
3212,4720.00
3213,4720.00
3214,4800.00
3215,4800.00
3216,4800.00
3217,4720.00
3218,4800.00
3219,4720.00
3220,4800.00
3221,4720.00
3222,4720.00
3223,4720.00
3224,4800.00
3225,4800.00
3226,4720.00
3227,4800.00
3228,4720.00
3229,4720.00
3230,4720.00
3231,4800.00
3232,4720.00
3233,4800.00
3234,4720.00
3235,4800.00
3236,4800.00
3237,4800.00
3238,4800.00
3239,4880.00
3240,4800.00
3241,-1760.00
3242,160.00
3243,-80.00
3244,-80.00
3245,-160.00
3246,-160.00
3247,-160.00
3248,0.00
3249,-80.00
3250,-80.00
3251,-80.00
3252,-160.00
3253,0.00
3254,-80.00
3255,-80.00
3256,0.00
3257,80.00
3258,-80.00
3259,-160.00
3260,0.00
3261,0.00
3262,-80.00
3263,-80.00
3264,0.00
3265,-80.00
3266,2800.00
3267,4240.00
3268,4560.00
3269,4640.00
3270,4800.00
3271,4880.00
3272,4800.00
3273,4880.00
3274,4720.00
3275,4800.00
3276,4800.00
3277,4720.00
3278,4800.00
3279,4880.00
3280,4800.00
3281,4800.00
3282,4720.00
3283,4720.00
3284,4800.00
3285,4800.00
3286,4720.00
3287,4720.00
3288,4720.00
3289,4880.00
3290,4720.00
3291,4720.00
3292,4720.00
3293,4800.00
3294,4800.00
3295,4800.00
3296,4720.00
3297,4800.00
3298,4800.00
3299,4880.00
3300,4880.00
3301,4720.00
3302,4720.00
3303,4720.00
3304,4800.00
3305,4800.00
3306,4800.00
3307,4800.00
3308,4880.00
3309,4880.00
3310,4800.00
3311,4800.00
3312,4880.00
3313,4640.00
3314,4720.00
3315,4800.00
3316,4880.00
3317,4720.00
3318,4720.00
3319,4720.00
3320,4800.00
3321,4880.00
3322,4720.00
3323,4720.00
3324,4880.00
3325,4800.00
3326,4880.00
3327,4720.00
3328,4720.00
3329,4880.00
3330,4800.00
3331,4800.00
3332,4800.00
3333,4720.00
3334,4880.00
3335,4800.00
3336,4880.00
3337,4800.00
3338,4720.00
3339,4720.00
3340,4800.00
3341,4880.00
3342,4720.00
3343,4800.00
3344,4800.00
3345,4800.00
3346,4880.00
3347,4800.00
3348,4640.00
3349,4720.00
3350,4800.00
3351,4720.00
3352,4720.00
3353,4800.00
3354,4800.00
3355,4800.00
3356,4720.00
3357,4720.00
3358,4800.00
3359,4720.00
3360,4720.00
3361,4800.00
3362,4640.00
3363,4800.00
3364,4800.00
3365,4800.00
3366,4720.00
3367,4720.00
3368,4720.00
3369,4720.00
3370,4800.00
3371,4720.00
3372,4640.00
3373,4800.00
3374,4640.00
3375,4720.00
3376,4720.00
3377,4720.00
3378,4720.00
3379,4800.00
3380,4800.00
3381,4800.00
3382,4800.00
3383,4880.00
3384,4880.00
3385,4800.00
3386,4720.00
3387,4720.00
3388,4720.00
3389,4720.00
3390,4800.00
3391,4800.00
3392,4720.00
3393,4800.00
3394,4800.00
3395,4720.00
3396,4720.00
3397,4800.00
3398,4720.00
3399,4720.00
3400,4800.00
3401,4720.00
3402,4720.00
3403,4640.00
3404,4880.00
3405,4800.00
3406,4800.00
3407,4720.00
3408,4720.00
3409,4800.00
3410,4720.00
3411,4800.00
3412,4720.00
3413,4720.00
3414,4720.00
3415,4800.00
3416,4800.00
3417,4720.00
3418,4720.00
3419,4800.00
3420,4880.00
3421,4720.00
3422,4800.00
3423,4720.00
3424,4800.00
3425,4800.00
3426,4800.00
3427,4720.00
3428,4800.00
3429,4720.00
3430,4640.00
3431,4720.00
3432,4720.00
3433,4720.00
3434,4720.00
3435,4800.00
3436,4800.00
3437,4560.00
3438,4720.00
3439,4800.00
3440,4800.00
3441,4720.00
3442,4720.00
3443,4800.00
3444,4640.00
3445,4800.00
3446,4720.00
3447,4720.00
3448,4800.00
3449,4720.00
3450,4720.00
3451,4720.00
3452,4720.00
3453,4800.00
3454,4800.00
3455,4880.00
3456,4800.00
3457,4720.00
3458,4640.00
3459,4720.00
3460,4800.00
3461,4720.00
3462,4640.00
3463,4640.00
3464,4640.00
3465,4800.00
3466,4720.00
3467,4800.00
3468,4800.00
3469,4720.00
3470,4720.00
3471,4720.00
3472,4720.00
3473,4720.00
3474,4880.00
3475,4800.00
3476,4720.00
3477,4800.00
3478,4640.00
3479,4880.00
3480,4800.00
3481,4800.00
3482,4720.00
3483,4640.00
3484,4880.00
3485,4800.00
3486,4640.00
3487,4640.00
3488,4800.00
3489,4720.00
3490,4800.00
3491,-1760.00
3492,-80.00
3493,-80.00
3494,-160.00
3495,-80.00
3496,-80.00
3497,-160.00
3498,-160.00
3499,-80.00
3500,-80.00
3501,0.00
3502,-80.00
3503,0.00
3504,-80.00
3505,0.00
3506,-80.00
3507,-80.00
3508,-160.00
3509,-80.00
3510,0.00
3511,-80.00
3512,-80.00
3513,-80.00
3514,0.00
3515,0.00
3516,2880.00
3517,4240.00
3518,4640.00
3519,4640.00
3520,4800.00
3521,4800.00
3522,4720.00
3523,4800.00
3524,4880.00
3525,4880.00
3526,4800.00
3527,4720.00
3528,4720.00
3529,4720.00
