Channel			  :,CH2
235,4720.00
236,4720.00
237,4800.00
238,4720.00
239,4800.00
240,4800.00
241,4800.00
242,4800.00
243,4720.00
244,4800.00
245,4800.00
246,4720.00
247,4720.00
248,4880.00
249,4800.00
250,4880.00
251,4880.00
252,4800.00
253,4800.00
254,4800.00
255,4800.00
256,4800.00
257,4800.00
258,4720.00
259,4720.00
260,4720.00
261,4720.00
262,4720.00
263,4800.00
264,4720.00
265,4800.00
266,4720.00
267,4720.00
268,4800.00
269,4800.00
270,4720.00
271,4720.00
272,4720.00
273,4800.00
274,4800.00
275,4880.00
276,4720.00
277,4800.00
278,4720.00
279,4720.00
280,4720.00
281,4720.00
282,4800.00
283,4720.00
284,4800.00
285,4720.00
286,4720.00
287,4800.00
288,4800.00
289,4640.00
290,4720.00
291,4720.00
292,4640.00
293,4800.00
294,4720.00
295,4800.00
296,4800.00
297,4720.00
298,4720.00
299,4720.00
300,4720.00
301,4800.00
302,4800.00
303,4800.00
304,4800.00
305,4800.00
306,4880.00
307,4800.00
308,4720.00
309,4720.00
310,4800.00
311,4720.00
312,4720.00
313,4800.00
314,4720.00
315,4800.00
316,4720.00
317,4720.00
318,4800.00
319,4720.00
320,4800.00
321,4800.00
322,4800.00
323,4800.00
324,4720.00
325,4800.00
326,4720.00
327,4720.00
328,4720.00
329,4800.00
330,4800.00
331,4800.00
332,4880.00
333,4800.00
334,4800.00
335,4720.00
336,4800.00
337,4800.00
338,4720.00
339,4720.00
340,4800.00
341,4800.00
342,4800.00
343,4800.00
344,4720.00
345,4800.00
346,4800.00
347,4800.00
348,4720.00
349,4800.00
350,4720.00
351,4880.00
352,4720.00
353,4720.00
354,4800.00
355,4800.00
356,4800.00
357,4720.00
358,4720.00
359,4800.00
360,4800.00
361,4800.00
362,4880.00
363,4800.00
364,4800.00
365,4800.00
366,4720.00
367,4720.00
368,4800.00
369,4800.00
370,4720.00
371,4800.00
372,4800.00
373,4720.00
374,4720.00
375,4800.00
376,4720.00
377,4800.00
378,4880.00
379,4800.00
380,4800.00
381,4880.00
382,4720.00
383,4720.00
384,4800.00
385,4800.00
386,4800.00
387,4800.00
388,4720.00
389,4800.00
390,4800.00
391,4720.00
392,4800.00
393,4720.00
394,4720.00
395,4800.00
396,4720.00
397,4800.00
398,4880.00
399,4800.00
400,4720.00
401,4800.00
402,4720.00
403,4880.00
404,4800.00
405,4720.00
406,4720.00
407,4720.00
408,4640.00
409,4720.00
410,4800.00
411,4800.00
412,4800.00
413,4720.00
414,4880.00
415,4720.00
416,4720.00
417,4800.00
418,4800.00
419,4880.00
420,4800.00
421,4720.00
422,4800.00
423,4800.00
424,4800.00
425,4720.00
426,4720.00
427,4720.00
428,4720.00
429,4720.00
430,4800.00
431,4720.00
432,4720.00
433,4800.00
434,4720.00
435,4880.00
436,4720.00
437,4800.00
438,4800.00
439,4720.00
440,4800.00
441,4800.00
442,4800.00
443,4800.00
444,4800.00
445,4720.00
446,4720.00
447,4800.00
448,4720.00
449,4800.00
450,4800.00
451,4720.00
452,4800.00
453,4720.00
454,4800.00
455,4720.00
456,4800.00
457,4880.00
458,4720.00
459,4720.00
460,4800.00
461,4800.00
462,4720.00
463,4720.00
464,4720.00
465,4800.00
466,4800.00
467,4800.00
468,4800.00
469,4800.00
470,4800.00
471,4720.00
472,4800.00
473,4720.00
474,4880.00
475,4800.00
476,4720.00
477,4720.00
478,4720.00
479,4720.00
480,4800.00
481,4720.00
482,4720.00
483,4720.00
484,4720.00
485,4800.00
486,4880.00
487,4800.00
488,4800.00
489,4800.00
490,4800.00
491,4720.00
492,4800.00
493,4720.00
494,4720.00
495,4800.00
496,4720.00
497,4720.00
498,4720.00
499,4800.00
500,4800.00
501,4640.00
502,4800.00
503,4800.00
504,-160.00
505,-80.00
506,-80.00
507,-80.00
508,-80.00
509,4800.00
510,4800.00
511,4880.00
512,4800.00
513,4800.00
514,4800.00
515,4800.00
516,4800.00
517,4880.00
518,4800.00
519,4880.00
520,4640.00
521,4800.00
522,4880.00
523,4720.00
524,4800.00
525,4720.00
526,4800.00
527,4800.00
528,4800.00
529,4720.00
530,4720.00
531,4800.00
532,4720.00
533,4880.00
534,4880.00
535,4800.00
536,4800.00
537,4720.00
538,4880.00
539,4720.00
540,4800.00
541,4640.00
542,4720.00
543,4720.00
544,4640.00
545,4800.00
546,4720.00
547,4800.00
548,4720.00
549,4800.00
550,4720.00
551,4800.00
552,4800.00
553,4720.00
554,4800.00
555,4800.00
556,4720.00
557,4800.00
558,4720.00
559,4720.00
560,4880.00
561,4800.00
562,4800.00
563,4800.00
564,4720.00
565,4720.00
566,4720.00
567,4800.00
568,4800.00
569,4880.00
570,4720.00
571,4800.00
572,4880.00
573,4800.00
574,4800.00
575,4800.00
576,4880.00
577,4800.00
578,4720.00
579,-80.00
580,-80.00
581,-80.00
582,80.00
583,-160.00
584,4720.00
585,4800.00
586,4720.00
587,4720.00
588,4880.00
589,4720.00
590,4720.00
591,4800.00
592,4800.00
593,4720.00
594,4800.00
595,4720.00
596,4720.00
597,4720.00
598,4800.00
599,4800.00
600,4720.00
601,4720.00
602,4800.00
603,4800.00
604,4800.00
605,4800.00
606,4800.00
607,4720.00
608,4800.00
609,4800.00
610,4800.00
611,4800.00
612,4720.00
613,4720.00
614,4720.00
615,4800.00
616,4720.00
617,4720.00
618,4720.00
619,4720.00
620,4800.00
621,4800.00
622,4720.00
623,4800.00
624,4880.00
625,4720.00
626,4800.00
627,4800.00
628,4800.00
629,4720.00
630,4720.00
631,4800.00
632,4800.00
633,4720.00
634,4720.00
635,4800.00
636,4800.00
637,4800.00
638,4720.00
639,4720.00
640,4720.00
641,4800.00
642,4720.00
643,4720.00
644,4880.00
645,4720.00
646,4800.00
647,4720.00
648,4720.00
649,4720.00
650,4720.00
651,4800.00
652,-160.00
653,-80.00
654,-80.00
655,-80.00
656,-80.00
657,4720.00
658,4880.00
659,4800.00
660,4880.00
661,4800.00
662,4720.00
663,4800.00
664,4720.00
665,4800.00
666,4800.00
667,4800.00
668,4720.00
669,4720.00
670,4800.00
671,4880.00
672,4800.00
673,4800.00
674,4720.00
675,4800.00
676,4800.00
677,4720.00
678,4800.00
679,4720.00
680,4720.00
681,4800.00
682,4800.00
683,4880.00
684,4800.00
685,4800.00
686,4720.00
687,4720.00
688,4800.00
689,4800.00
690,4800.00
691,4720.00
692,4800.00
693,4720.00
694,4720.00
695,4720.00
696,4720.00
697,4800.00
698,4720.00
699,4720.00
700,4800.00
701,4720.00
702,-80.00
703,-80.00
704,0.00
705,-80.00
706,-160.00
707,4800.00
708,4800.00
709,4720.00
710,4800.00
711,4800.00
712,4720.00
713,4880.00
714,4720.00
715,4800.00
716,4720.00
717,4800.00
718,4720.00
719,4800.00
720,4800.00
721,4800.00
722,4800.00
723,4800.00
724,4800.00
725,4800.00
726,4800.00
727,4800.00
728,4800.00
729,4800.00
730,4800.00
731,4800.00
732,4800.00
733,4800.00
734,4800.00
735,4880.00
736,4720.00
737,4880.00
738,4800.00
739,4880.00
740,4800.00
741,4800.00
742,4800.00
743,4720.00
744,4800.00
745,4800.00
746,4800.00
747,4800.00
748,4800.00
749,4720.00
750,4800.00
751,4720.00
752,0.00
753,0.00
754,0.00
755,-80.00
756,-80.00
757,4720.00
758,4800.00
759,4720.00
760,4800.00
761,4800.00
762,4720.00
763,4800.00
764,4720.00
765,4800.00
766,4800.00
767,4800.00
768,4720.00
769,4640.00
770,4800.00
771,4800.00
772,4800.00
773,4880.00
774,4800.00
775,4800.00
776,4720.00
777,4800.00
778,4800.00
779,4800.00
780,4800.00
781,4800.00
782,4800.00
783,4800.00
784,4800.00
785,4800.00
786,4720.00
787,4720.00
788,4720.00
789,4720.00
790,4720.00
791,4720.00
792,4800.00
793,4800.00
794,4720.00
795,4720.00
796,4880.00
797,4800.00
798,4720.00
799,4800.00
800,4800.00
801,4800.00
802,4880.00
803,4880.00
804,4800.00
805,4720.00
806,4880.00
807,4720.00
808,4720.00
809,4800.00
810,4800.00
811,4720.00
812,4720.00
813,4800.00
814,4800.00
815,4880.00
816,4880.00
817,4800.00
818,4880.00
819,4800.00
820,4720.00
821,4720.00
822,4720.00
823,4880.00
824,4720.00
825,4720.00
826,4800.00
827,-160.00
828,-80.00
829,-80.00
830,80.00
831,-80.00
832,4800.00
833,4800.00
834,4800.00
835,4720.00
836,4880.00
837,4880.00
838,4800.00
839,4800.00
840,4800.00
841,4880.00
842,4720.00
843,4800.00
844,4800.00
845,4720.00
846,4720.00
847,4800.00
848,4800.00
849,4800.00
850,4880.00
851,4720.00
852,4800.00
853,4720.00
854,4880.00
855,4880.00
856,4800.00
857,4720.00
858,4800.00
859,4800.00
860,4800.00
861,4800.00
862,4720.00
863,4720.00
864,4720.00
865,4880.00
866,4720.00
867,4720.00
868,4720.00
869,4720.00
870,4720.00
871,4800.00
872,4720.00
873,4720.00
874,4800.00
875,4720.00
876,4720.00
877,4720.00
878,4800.00
879,4800.00
880,4880.00
881,4640.00
882,4640.00
883,4880.00
884,4800.00
885,4800.00
886,4720.00
887,4800.00
888,4720.00
889,4720.00
890,4800.00
891,4720.00
892,4720.00
893,4800.00
894,4800.00
895,4800.00
896,4800.00
897,4720.00
898,4800.00
899,4800.00
900,4720.00
901,4720.00
902,-80.00
903,0.00
904,0.00
905,0.00
906,-160.00
907,4720.00
908,4800.00
909,4880.00
910,4800.00
911,4800.00
912,4800.00
913,4880.00
914,4720.00
915,4720.00
916,4800.00
917,4800.00
918,4720.00
919,4800.00
920,4720.00
921,4720.00
922,4800.00
923,4800.00
924,4720.00
925,4800.00
926,4880.00
927,4720.00
928,4720.00
929,4720.00
930,4720.00
931,4720.00
932,4800.00
933,4800.00
934,4800.00
935,4880.00
936,4800.00
937,4720.00
938,4720.00
939,4720.00
940,4800.00
941,4800.00
942,4720.00
943,4800.00
944,4720.00
945,4800.00
946,4800.00
947,4800.00
948,4800.00
949,4720.00
950,4800.00
951,4800.00
952,4720.00
953,4800.00
954,4800.00
955,4800.00
956,4800.00
957,4800.00
958,4800.00
959,4880.00
960,4720.00
961,4880.00
962,4800.00
963,4800.00
964,4720.00
965,4800.00
966,4800.00
967,4800.00
968,4800.00
969,4720.00
970,4880.00
971,4800.00
972,4720.00
973,4720.00
974,4880.00
975,4640.00
976,4800.00
977,-80.00
978,0.00
979,-160.00
980,-80.00
981,-160.00
982,4720.00
983,4720.00
984,4800.00
985,4800.00
986,4800.00
987,4800.00
988,4800.00
989,4720.00
990,4800.00
991,4800.00
992,4800.00
993,4720.00
994,4720.00
995,4800.00
996,4720.00
997,4880.00
998,4720.00
999,4720.00
1000,4800.00
1001,4880.00
1002,4800.00
1003,4800.00
1004,4800.00
1005,4800.00
1006,4800.00
1007,4800.00
1008,4720.00
1009,4800.00
1010,4800.00
1011,4800.00
1012,4800.00
1013,4800.00
1014,4880.00
1015,4800.00
1016,4880.00
1017,4800.00
1018,4800.00
1019,4800.00
1020,4800.00
1021,4720.00
1022,4800.00
1023,4880.00
1024,4800.00
1025,4720.00
1026,4720.00
1027,4800.00
1028,4800.00
1029,4800.00
1030,4720.00
1031,4800.00
1032,4800.00
1033,4800.00
1034,4800.00
1035,4720.00
1036,4800.00
1037,4720.00
1038,4720.00
1039,4800.00
1040,4800.00
1041,4800.00
1042,4800.00
1043,4800.00
1044,4880.00
1045,4720.00
1046,4800.00
1047,4800.00
1048,4720.00
1049,4880.00
1050,4800.00
1051,4800.00
1052,0.00
1053,0.00
1054,0.00
1055,0.00
1056,-80.00
1057,4800.00
1058,4720.00
1059,4800.00
1060,4880.00
1061,4720.00
1062,4800.00
1063,4720.00
1064,4800.00
1065,4720.00
1066,4800.00
1067,4720.00
1068,4720.00
1069,4720.00
1070,4720.00
1071,4720.00
1072,4800.00
1073,4800.00
1074,4800.00
1075,4720.00
1076,4720.00
1077,4800.00
1078,4800.00
1079,4800.00
1080,4720.00
1081,4720.00
1082,4720.00
1083,4720.00
1084,4800.00
1085,4720.00
1086,4720.00
1087,4720.00
1088,4720.00
1089,4800.00
1090,4720.00
1091,4800.00
1092,4720.00
1093,4800.00
1094,4720.00
1095,4800.00
1096,4720.00
1097,4720.00
1098,4800.00
1099,4800.00
1100,4720.00
1101,4800.00
1102,-80.00
1103,0.00
1104,-80.00
1105,-80.00
1106,-80.00
1107,4880.00
1108,4800.00
1109,4800.00
1110,4800.00
1111,4880.00
1112,4800.00
1113,4800.00
1114,4800.00
1115,4720.00
1116,4720.00
1117,4800.00
1118,4720.00
1119,4880.00
1120,4800.00
1121,4720.00
1122,4800.00
1123,4800.00
1124,4720.00
1125,4800.00
1126,4720.00
1127,4800.00
1128,4800.00
1129,4880.00
1130,4800.00
1131,4800.00
1132,4800.00
1133,4800.00
1134,4800.00
1135,4720.00
1136,4800.00
1137,4800.00
1138,4720.00
1139,4800.00
1140,4800.00
1141,4800.00
1142,4720.00
1143,4720.00
1144,4800.00
1145,4800.00
1146,4880.00
1147,4720.00
1148,4720.00
1149,4800.00
1150,4720.00
1151,4720.00
1152,-80.00
1153,0.00
1154,0.00
1155,-80.00
1156,-80.00
1157,4800.00
1158,4720.00
1159,4800.00
1160,4800.00
1161,4800.00
1162,4880.00
1163,4800.00
1164,4800.00
1165,4800.00
1166,4720.00
1167,4800.00
1168,4720.00
1169,4720.00
1170,4800.00
1171,4800.00
1172,4800.00
1173,4720.00
1174,4800.00
1175,4800.00
1176,4800.00
1177,4800.00
1178,4880.00
1179,4720.00
1180,4800.00
1181,4720.00
1182,4800.00
1183,4800.00
1184,4800.00
1185,4720.00
1186,4800.00
1187,4880.00
1188,4720.00
1189,4800.00
1190,4800.00
1191,4800.00
1192,4800.00
1193,4800.00
1194,4800.00
1195,4800.00
1196,4800.00
1197,4800.00
1198,4720.00
1199,4880.00
1200,4800.00
1201,4800.00
1202,4800.00
1203,4800.00
1204,4880.00
1205,4800.00
1206,4800.00
1207,4800.00
1208,4800.00
1209,4720.00
1210,4720.00
1211,4720.00
1212,4720.00
1213,4800.00
1214,4800.00
1215,4800.00
1216,4800.00
1217,4720.00
1218,4800.00
1219,4800.00
1220,4880.00
1221,4800.00
1222,4720.00
1223,4720.00
1224,4720.00
1225,0.00
1226,80.00
1227,0.00
1228,0.00
1229,-80.00
1230,4880.00
1231,4800.00
1232,4800.00
1233,4880.00
1234,4800.00
1235,4720.00
1236,4800.00
1237,4800.00
1238,4800.00
1239,4800.00
1240,4800.00
1241,4800.00
1242,4800.00
1243,4800.00
1244,4800.00
1245,4720.00
1246,4720.00
1247,4720.00
1248,4800.00
1249,4720.00
1250,4800.00
1251,4720.00
1252,4720.00
1253,4720.00
1254,4800.00
1255,4800.00
1256,4720.00
1257,4800.00
1258,4800.00
1259,4800.00
1260,4720.00
1261,4800.00
1262,4800.00
1263,4720.00
1264,4800.00
1265,4720.00
1266,4720.00
1267,4720.00
1268,4720.00
1269,4800.00
1270,4720.00
1271,4800.00
1272,4720.00
1273,4720.00
1274,4880.00
1275,4720.00
1276,4800.00
1277,4800.00
1278,4880.00
1279,4800.00
1280,4800.00
1281,4800.00
1282,4800.00
1283,4720.00
1284,4720.00
1285,4800.00
1286,4800.00
1287,4720.00
1288,4800.00
1289,4800.00
1290,4800.00
1291,4800.00
1292,4800.00
1293,4800.00
1294,4800.00
1295,4720.00
1296,4720.00
1297,4800.00
1298,4800.00
1299,4720.00
1300,-80.00
1301,0.00
1302,0.00
1303,-80.00
1304,0.00
1305,4800.00
1306,4800.00
1307,4800.00
1308,4720.00
1309,4880.00
1310,4720.00
1311,4720.00
1312,4800.00
1313,4800.00
1314,4800.00
1315,4720.00
1316,4720.00
1317,4800.00
1318,4720.00
1319,4720.00
1320,4800.00
1321,4800.00
1322,4720.00
1323,4720.00
1324,4800.00
1325,4880.00
1326,4800.00
1327,4720.00
1328,4880.00
1329,4800.00
1330,4720.00
1331,4720.00
1332,4800.00
1333,4800.00
1334,4720.00
1335,4800.00
1336,4800.00
1337,4800.00
1338,4720.00
1339,4800.00
1340,4720.00
1341,4880.00
1342,4800.00
1343,4880.00
1344,4800.00
1345,4880.00
1346,4800.00
1347,4800.00
1348,4800.00
1349,4800.00
1350,4880.00
1351,4720.00
1352,4800.00
1353,4720.00
1354,4800.00
1355,4800.00
1356,4720.00
1357,4800.00
1358,4800.00
1359,4880.00
1360,4720.00
1361,4800.00
1362,4800.00
1363,4720.00
1364,4800.00
1365,4720.00
1366,4720.00
1367,4800.00
1368,4800.00
1369,4800.00
1370,4800.00
1371,4800.00
1372,4800.00
1373,4720.00
1374,4800.00
1375,-80.00
1376,-80.00
1377,-80.00
1378,-80.00
1379,0.00
1380,4800.00
1381,4800.00
1382,4800.00
1383,4880.00
1384,4800.00
1385,4720.00
1386,4720.00
1387,4800.00
1388,4880.00
1389,4800.00
1390,4880.00
1391,4880.00
1392,4720.00
1393,4720.00
1394,4800.00
1395,4800.00
1396,4720.00
1397,4800.00
1398,4800.00
1399,4720.00
1400,4800.00
1401,4720.00
1402,4720.00
1403,4800.00
1404,4800.00
1405,4720.00
1406,4720.00
1407,4720.00
1408,4720.00
1409,4800.00
1410,4880.00
1411,4720.00
1412,4800.00
1413,4640.00
1414,4800.00
1415,4800.00
1416,4800.00
1417,4800.00
1418,4720.00
1419,4720.00
1420,4800.00
1421,4720.00
1422,4720.00
1423,4720.00
1424,4800.00
1425,4800.00
1426,4800.00
1427,4800.00
1428,4720.00
1429,4720.00
1430,4720.00
1431,4720.00
1432,4720.00
1433,4800.00
1434,4800.00
1435,4720.00
1436,4720.00
1437,4720.00
1438,4800.00
1439,4720.00
1440,4800.00
1441,4720.00
1442,4880.00
1443,4720.00
1444,4800.00
1445,4800.00
1446,4800.00
1447,4800.00
1448,4800.00
1449,4720.00
1450,0.00
1451,0.00
1452,0.00
1453,0.00
1454,80.00
1455,4800.00
1456,4800.00
1457,4880.00
1458,4800.00
1459,4800.00
1460,4880.00
1461,4800.00
1462,4800.00
1463,4720.00
1464,4880.00
1465,4800.00
1466,4800.00
1467,4720.00
1468,4720.00
1469,4720.00
1470,4800.00
1471,4800.00
1472,4800.00
1473,4800.00
1474,4800.00
1475,4720.00
1476,4800.00
1477,4800.00
1478,4720.00
1479,4800.00
1480,4720.00
1481,4800.00
1482,4720.00
1483,4800.00
1484,4720.00
1485,4720.00
1486,4720.00
1487,4880.00
1488,4720.00
1489,4800.00
1490,4800.00
1491,4720.00
1492,4800.00
1493,4720.00
1494,4800.00
1495,4800.00
1496,4720.00
1497,4800.00
1498,4800.00
1499,4800.00
1500,0.00
1501,0.00
1502,0.00
1503,-160.00
1504,80.00
1505,4800.00
1506,4720.00
1507,4720.00
1508,4800.00
1509,4880.00
1510,4800.00
1511,4800.00
1512,4720.00
1513,4880.00
1514,4720.00
1515,4720.00
1516,4800.00
1517,4880.00
1518,4800.00
1519,4720.00
1520,4800.00
1521,4800.00
1522,4800.00
1523,4800.00
1524,4720.00
1525,4800.00
1526,4800.00
1527,4800.00
1528,4720.00
1529,4800.00
1530,4880.00
1531,4880.00
1532,4800.00
1533,4720.00
1534,4880.00
1535,4720.00
1536,4800.00
1537,4720.00
1538,4800.00
1539,4800.00
1540,4880.00
1541,4800.00
1542,4800.00
1543,4800.00
1544,4800.00
1545,4800.00
1546,4800.00
1547,4720.00
1548,4800.00
1549,4880.00
1550,0.00
1551,-80.00
1552,0.00
1553,-80.00
1554,0.00
1555,4800.00
1556,4800.00
1557,4800.00
1558,4800.00
1559,4800.00
1560,4720.00
1561,4800.00
1562,4800.00
1563,4800.00
1564,4800.00
1565,4880.00
1566,4720.00
1567,4800.00
1568,4800.00
1569,4800.00
1570,4800.00
1571,4800.00
1572,4800.00
1573,4720.00
1574,4800.00
1575,4800.00
1576,4800.00
1577,4800.00
1578,4800.00
1579,4800.00
1580,4800.00
1581,4800.00
1582,4720.00
1583,4800.00
1584,4800.00
1585,4800.00
1586,4800.00
1587,4800.00
1588,4800.00
1589,4720.00
1590,4880.00
1591,4880.00
1592,4880.00
1593,4880.00
1594,4800.00
1595,4800.00
1596,4800.00
1597,4720.00
1598,4800.00
1599,4720.00
1600,4720.00
1601,4720.00
1602,4720.00
1603,4720.00
1604,4720.00
1605,4720.00
1606,4720.00
1607,4720.00
1608,4800.00
1609,4800.00
1610,4720.00
1611,4720.00
1612,4720.00
1613,4720.00
1614,4720.00
1615,4720.00
1616,4800.00
1617,4720.00
1618,4800.00
1619,4720.00
1620,4800.00
1621,4720.00
1622,4800.00
1623,4880.00
1624,4720.00
1625,-80.00
1626,0.00
1627,0.00
1628,-80.00
1629,160.00
1630,4800.00
1631,4880.00
1632,4880.00
1633,4800.00
1634,4880.00
1635,4720.00
1636,4800.00
1637,4800.00
1638,4720.00
1639,4880.00
1640,4880.00
1641,4800.00
1642,4800.00
1643,4720.00
1644,4800.00
1645,4720.00
1646,4800.00
1647,4720.00
1648,4720.00
1649,4800.00
1650,4720.00
1651,4720.00
1652,4720.00
1653,4720.00
1654,4800.00
1655,4720.00
1656,4800.00
1657,4720.00
1658,4720.00
1659,4720.00
1660,4640.00
1661,4800.00
1662,4800.00
1663,4800.00
1664,4720.00
1665,4720.00
1666,4720.00
1667,4720.00
1668,4800.00
1669,4720.00
1670,4800.00
1671,4800.00
1672,4800.00
1673,4800.00
1674,4800.00
1675,4800.00
1676,4800.00
1677,4800.00
1678,4720.00
1679,4720.00
1680,4800.00
1681,4800.00
1682,4800.00
1683,4800.00
1684,4800.00
1685,4800.00
1686,4800.00
1687,4720.00
1688,4720.00
1689,4800.00
1690,4880.00
1691,4800.00
1692,4800.00
1693,4720.00
1694,4800.00
1695,4720.00
1696,4640.00
1697,4880.00
1698,4800.00
1699,4720.00
1700,80.00
1701,0.00
1702,0.00
1703,0.00
1704,240.00
1705,4880.00
1706,4800.00
1707,4800.00
1708,4800.00
1709,4720.00
1710,4800.00
1711,4800.00
1712,4800.00
1713,4800.00
1714,4800.00
1715,4800.00
1716,4720.00
1717,4800.00
1718,4720.00
1719,4640.00
1720,4720.00
1721,4720.00
1722,4720.00
1723,4800.00
1724,4800.00
1725,4800.00
1726,4800.00
1727,4720.00
1728,4880.00
1729,4800.00
1730,4720.00
1731,4800.00
1732,4720.00
1733,4720.00
1734,4880.00
1735,4720.00
1736,4640.00
1737,4720.00
1738,4800.00
1739,4800.00
1740,4800.00
1741,4800.00
1742,4800.00
1743,4800.00
1744,4720.00
1745,4720.00
1746,4800.00
1747,4800.00
1748,4800.00
1749,4800.00
1750,4800.00
1751,4720.00
1752,4720.00
1753,4720.00
1754,4880.00
1755,4800.00
1756,4880.00
1757,4800.00
1758,4720.00
1759,4800.00
1760,4800.00
1761,4880.00
1762,4800.00
1763,4800.00
1764,4800.00
1765,4800.00
1766,4800.00
1767,4880.00
1768,4800.00
1769,4800.00
1770,4880.00
1771,4720.00
1772,4720.00
1773,4720.00
1774,4640.00
1775,-80.00
1776,0.00
1777,-160.00
1778,-80.00
1779,240.00
1780,4800.00
1781,4800.00
1782,4800.00
1783,4800.00
1784,4800.00
1785,4800.00
1786,4720.00
1787,4800.00
1788,4800.00
1789,4800.00
1790,4880.00
1791,4800.00
1792,4800.00
1793,4720.00
1794,4800.00
1795,4800.00
1796,4720.00
1797,4880.00
1798,4800.00
1799,4800.00
1800,4800.00
1801,4880.00
1802,4800.00
1803,4720.00
1804,4800.00
1805,4720.00
1806,4720.00
1807,4800.00
1808,4800.00
1809,4800.00
1810,4800.00
1811,4800.00
1812,4800.00
1813,4720.00
1814,4800.00
1815,4800.00
1816,4800.00
1817,4800.00
1818,4720.00
1819,4800.00
1820,4800.00
1821,4800.00
1822,4880.00
1823,4800.00
1824,4880.00
1825,4800.00
1826,4720.00
1827,4800.00
1828,4800.00
1829,4800.00
1830,4720.00
1831,4800.00
1832,4800.00
1833,4800.00
1834,4720.00
1835,4800.00
1836,4800.00
1837,4720.00
1838,4800.00
1839,4800.00
1840,4720.00
1841,4720.00
1842,4720.00
1843,4800.00
1844,4800.00
1845,4800.00
1846,4720.00
1847,4720.00
1848,0.00
1849,-80.00
1850,0.00
1851,0.00
1852,400.00
1853,4800.00
1854,4880.00
1855,4800.00
1856,4880.00
1857,4800.00
1858,4720.00
1859,4800.00
1860,4800.00
